# Data for B+ transitions (P and R) 
#  Number of transitions: 2371 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
     0      8      1      4              1184.22          6.17000E-03          1.78000E+09
     3      8      2      4              1184.53          9.47000E-03          1.48000E+09
    13      8     14      2              1185.62          9.17000E-03          9.60000E+08
     1      8      2      4              1186.49          7.64000E-03          1.67000E+09
     4      8      3      4              1186.94          8.39000E-03          1.39000E+09
    16      8     15      2              1188.05          5.76000E-03          8.15000E+08
     2      8      3      4              1189.69          8.44000E-03          1.56000E+09
     5      8      4      4              1190.26          6.91000E-03          1.32000E+09
    12      8     11      3              1190.83          5.88000E-03          9.51000E+08
    20      8     21      0              1191.56          1.41000E-02          7.31000E+08
     3      8      4      4              1193.79          9.03000E-03          1.48000E+09
    20      8     19      1              1195.39          1.03000E-02          7.31000E+08
    23      8     22      0              1195.77          1.83000E-02          6.55000E+08
    14      8     15      2              1197.78          9.20000E-03          8.77000E+08
     4      8      5      4              1198.77          9.60000E-03          1.39000E+09
    10      8     11      3              1198.87          6.27000E-04          1.04000E+09
     7      8      6      4              1199.64          1.02000E-02          1.19000E+09
    17      8     16      2              1200.20          5.35000E-03          7.90000E+08
    13      8     12      3              1200.49          6.63000E-03          9.60000E+08
     5      8      6      4              1204.59          1.05000E-02          1.32000E+09
     8      8      7      4              1205.53          8.74000E-03          1.14000E+09
    18      8     19      1              1206.38          1.30000E-03          7.63000E+08
    21      8     22      0              1207.26          1.47000E-02          6.91000E+08
    21      8     20      1              1209.65          1.11000E-02          6.91000E+08
    15      8     16      2              1210.48          9.23000E-03          8.70000E+08
    14      8     13      3              1210.79          7.39000E-03          8.77000E+08
     6      8      7      4              1210.96          1.29000E-02          1.25000E+09
    24      8     23      0              1211.45          1.84000E-02          7.24000E+08
     9      8      8      4              1212.22          7.97000E-03          1.09000E+09
    18      8     17      2              1212.87          4.95000E-03          7.63000E+08
     7      8      8      4              1218.78          7.94000E-03          1.19000E+09
    10      8      9      4              1219.67          7.37000E-03          1.04000E+09
    12      8     13      3              1220.08          7.62000E-04          9.51000E+08
    15      8     14      3              1221.67          8.14000E-03          8.70000E+08
    22      8     23      0              1223.36          1.53000E-02          7.80000E+08
    16      8     17      2              1223.67          9.28000E-03          8.15000E+08
    22      8     21      1              1224.31          1.18000E-02          7.80000E+08
    19      8     18      2              1226.01          4.59000E-03          7.35000E+08
     8      8      9      4              1226.94          8.87000E-03          1.14000E+09
    11      8     10      4              1227.84          6.82000E-03          9.97000E+08
    16      8     15      3              1233.09          8.86000E-03          8.15000E+08
     4      8      3      5              1233.93          2.54000E-03          1.39000E+09
     9      8     10      4              1235.81          9.25000E-03          1.09000E+09
    20      8     21      1              1236.22          1.80000E-03          7.31000E+08
    12      8     11      4              1236.68          6.30000E-03          9.51000E+08
    17      8     18      2              1237.32          9.34000E-03          7.90000E+08
    23      8     22      1              1239.36          1.24000E-02          6.55000E+08
    20      8     19      2              1239.58          4.28000E-03          7.31000E+08
    23      8     24      0              1239.82          1.59000E-02          6.55000E+08
    14      8     15      3              1243.58          9.93000E-04          8.77000E+08
    17      8     16      3              1245.01          9.53000E-03          7.90000E+08
    10      8     11      4              1245.35          9.47000E-03          1.04000E+09
    13      8     12      4              1246.16          5.80000E-03          9.60000E+08
     7      8      6      5              1246.36          4.29000E-03          1.19000E+09
    18      8     19      2              1251.40          9.41000E-03          7.63000E+08
     8      8      7      5              1252.11          4.62000E-03          1.14000E+09
    21      8     20      2              1253.54          4.02000E-03          6.91000E+08
    24      8     23      1              1254.73          1.28000E-02          7.24000E+08
    11      8     12      4              1255.51          9.63000E-03          9.97000E+08
    14      8     13      4              1256.23          5.33000E-03          8.77000E+08
    24      8     25      0              1256.59          1.65000E-02          7.24000E+08
    18      8     17      3              1257.40          1.01000E-02          7.63000E+08
     9      8      8      5              1258.64          5.09000E-03          1.09000E+09
    19      8     20      2              1265.85          9.50000E-03          7.35000E+08
    10      8      9      5              1265.91          5.61000E-03          1.04000E+09
    12      8     13      4              1266.23          9.76000E-03          9.51000E+08
    15      8     14      4              1266.83          4.90000E-03          8.70000E+08
    22      8     23      1              1267.51          2.24000E-03          7.80000E+08
    22      8     21      2              1267.85          3.85000E-03          7.80000E+08
    16      8     17      3              1269.02          1.26000E-03          8.15000E+08
    19      8     18      3              1270.20          1.07000E-02          7.35000E+08
    11      8     10      5              1273.85          6.16000E-03          9.97000E+08
     2      8      1      6              1277.40          1.40000E-02          1.56000E+09
    13      8     14      4              1277.48          9.87000E-03          9.60000E+08
    16      8     15      4              1277.93          4.51000E-03          8.15000E+08
     0      8      1      6              1278.77          7.31000E-03          1.78000E+09
    20      8     21      2              1280.62          9.62000E-03          7.31000E+08
     4      8      3      6              1281.02          1.15000E-02          1.39000E+09
    12      8     11      5              1282.43          6.70000E-03          9.51000E+08
    23      8     22      2              1282.46          3.77000E-03          6.55000E+08
    20      8     19      3              1283.36          1.11000E-02          7.31000E+08
     5      8      4      6              1284.14          1.08000E-02          1.32000E+09
     2      8      3      6              1284.22          9.62000E-03          1.56000E+09
     6      8      5      6              1287.79          6.33000E-03          1.25000E+09
     3      8      4      6              1288.25          1.01000E-02          1.48000E+09
    14      8     15      4              1289.20          9.98000E-03          8.77000E+08
    17      8     16      4              1289.46          4.19000E-03          7.90000E+08
    13      8     12      5              1291.58          7.23000E-03          9.60000E+08
     7      8      6      6              1293.01          9.55000E-03          1.19000E+09
     4      8      5      6              1293.12          1.04000E-02          1.39000E+09
    21      8     22      2              1295.68          9.79000E-03          6.91000E+08
    18      8     19      3              1296.03          1.48000E-03          7.63000E+08
    21      8     20      3              1296.83          1.14000E-02          6.91000E+08
    24      8     23      2              1297.30          3.80000E-03          7.24000E+08
     8      8      7      6              1298.55          9.28000E-03          1.14000E+09
     5      8      6      6              1298.76          1.04000E-02          1.32000E+09
    24      8     25      1              1299.91          2.47000E-03          7.24000E+08
    14      8     13      5              1301.27          7.71000E-03          8.77000E+08
    15      8     16      4              1301.33          1.01000E-02          8.70000E+08
    18      8     17      4              1301.38          3.95000E-03          7.63000E+08
     9      8      8      6              1304.82          8.90000E-03          1.09000E+09
     6      8      7      6              1304.85          5.65000E-03          1.25000E+09
    22      8     21      3              1310.55          1.16000E-02          7.80000E+08
    22      8     23      2              1310.97          1.00000E-02          7.80000E+08
    15      8     14      5              1311.44          8.12000E-03          8.70000E+08
    10      8      9      6              1311.78          8.50000E-03          1.04000E+09
     7      8      8      6              1312.43          1.11000E-02          1.19000E+09
    16      8     17      4              1313.83          1.02000E-02          8.15000E+08
    11      8     10      6              1319.36          8.13000E-03          9.97000E+08
     8      8      9      6              1320.19          1.13000E-02          1.14000E+09
    16      8     15      5              1322.01          8.45000E-03          8.15000E+08
    20      8     21      3              1324.20          1.54000E-03          7.31000E+08
    23      8     22      3              1324.47          1.16000E-02          6.55000E+08
    20      8     19      4              1326.14          3.77000E-03          7.31000E+08
    23      8     24      2              1326.43          1.03000E-02          6.55000E+08
    17      8     18      4              1326.63          1.03000E-02          7.90000E+08
    12      8     11      6              1327.52          7.80000E-03          9.51000E+08
     9      8     10      6              1328.58          1.15000E-02          1.09000E+09
    17      8     16      5              1332.94          8.65000E-03          7.90000E+08
    13      8     12      6              1336.19          7.51000E-03          9.60000E+08
    10      8     11      6              1337.52          1.16000E-02          1.04000E+09
    24      8     23      3              1338.49          1.13000E-02          7.24000E+08
    18      8     19      4              1339.68          1.05000E-02          7.63000E+08
    24      8     25      2              1341.99          1.06000E-02          7.24000E+08
    18      8     17      5              1344.15          8.71000E-03          7.63000E+08
     8      8      7      7              1344.27          3.61000E-03          1.14000E+09
    14      8     13      6              1345.31          7.30000E-03          8.77000E+08
    11      8     12      6              1346.94          1.17000E-02          9.97000E+08
    22      8     21      4              1351.69          4.13000E-03          7.80000E+08
    19      8     20      4              1352.90          1.07000E-02          7.35000E+08
    15      8     14      6              1354.81          7.18000E-03          8.70000E+08
    19      8     18      5              1355.58          8.58000E-03          7.35000E+08
    10      8      9      7              1356.67          4.16000E-03          1.04000E+09
    12      8     13      6              1356.79          1.18000E-02          9.51000E+08
    16      8     15      6              1364.62          7.18000E-03          8.15000E+08
    20      8     21      4              1366.21          1.09000E-02          7.31000E+08
    13      8     14      6              1367.00          1.19000E-02          9.60000E+08
    20      8     19      5              1367.14          8.25000E-03          7.31000E+08
     2      8      1      8              1370.41          1.78000E-02          1.56000E+09
    12      8     11      7              1371.28          4.46000E-03          9.51000E+08
     4      8      3      8              1373.45          1.48000E-02          1.39000E+09
    17      8     16      6              1374.67          7.30000E-03          7.90000E+08
     2      8      3      8              1377.13          1.21000E-02          1.56000E+09
    24      8     23      4              1377.38          5.28000E-03          7.24000E+08
    14      8     15      6              1377.48          1.19000E-02          8.77000E+08
    21      8     20      5              1378.75          7.65000E-03          6.91000E+08
     6      8      5      8              1379.19          7.58000E-03          1.25000E+09
    21      8     22      4              1379.55          1.11000E-02          6.91000E+08
     7      8      6      8              1383.82          1.34000E-02          1.19000E+09
    18      8     17      6              1384.87          7.59000E-03          7.63000E+08
     4      8      5      8              1385.30          1.28000E-02          1.39000E+09
    14      8     13      7              1387.54          4.34000E-03          8.77000E+08
    15      8     16      6              1388.17          1.19000E-02          8.70000E+08
     8      8      7      8              1388.56          1.32000E-02          1.14000E+09
    22      8     21      5              1390.30          6.75000E-03          7.80000E+08
     5      8      6      8              1390.40          1.28000E-02          1.32000E+09
    22      8     23      4              1392.80          1.12000E-02          7.80000E+08
     9      8      8      8              1393.91          1.30000E-02          1.09000E+09
    19      8     18      6              1395.12          8.05000E-03          7.35000E+08
     6      8      7      8              1395.77          7.45000E-03          1.25000E+09
    16      8     17      6              1398.97          1.17000E-02          8.15000E+08
    10      8      9      8              1399.78          1.29000E-02          1.04000E+09
     7      8      8      8              1402.59          1.28000E-02          1.19000E+09
    16      8     15      7              1404.84          3.60000E-03          8.15000E+08
    20      8     19      6              1405.32          8.67000E-03          7.31000E+08
    23      8     24      4              1405.85          1.12000E-02          6.55000E+08
    11      8     10      8              1406.10          1.28000E-02          9.97000E+08
     8      8      9      8              1409.36          1.28000E-02          1.14000E+09
    17      8     18      6              1409.79          1.14000E-02          7.90000E+08
    24      8     23      5              1412.72          3.99000E-03          7.24000E+08
    12      8     11      8              1412.79          1.28000E-02          9.51000E+08
    21      8     20      6              1415.35          9.43000E-03          6.91000E+08
     9      8     10      8              1416.57          1.25000E-02          1.09000E+09
    24      8     25      4              1418.55          1.09000E-02          7.24000E+08
    13      8     12      8              1419.77          1.28000E-02          9.60000E+08
    18      8     19      6              1420.53          1.09000E-02          7.63000E+08
    10      8     11      8              1424.12          1.21000E-02          1.04000E+09
    22      8     21      6              1425.05          1.02000E-02          7.80000E+08
    14      8     13      8              1426.95          1.29000E-02          8.77000E+08
    19      8     20      6              1431.06          1.01000E-02          7.35000E+08
    11      8     12      8              1431.92          1.15000E-02          9.97000E+08
    15      8     14      8              1434.22          1.30000E-02          8.70000E+08
    23      8     22      6              1434.25          1.07000E-02          6.55000E+08
    12      8     13      8              1439.88          1.07000E-02          9.51000E+08
    20      8     21      6              1441.21          8.80000E-03          7.31000E+08
    16      8     15      8              1441.46          1.30000E-02          8.15000E+08
    17      8     16      8              1448.54          1.27000E-02          7.90000E+08
    13      9     12      2              1142.15          8.99000E-03          9.16000E+08
    17      9     16      1              1143.14          3.77000E-03          7.80000E+08
     8      9      7      3              1145.65          1.06000E-03          1.13000E+09
    18      9     19      0              1149.13          1.17000E-02          7.77000E+08
    11      9     12      2              1149.77          1.07000E-02          1.03000E+09
     9      9      8      3              1152.35          1.98000E-03          1.08000E+09
    14      9     13      2              1152.45          9.09000E-03          8.72000E+08
    21      9     20      0              1153.70          1.88000E-02          6.87000E+08
    18      9     17      1              1155.82          4.32000E-03          7.77000E+08
    10      9      9      3              1160.18          5.32000E-03          1.03000E+09
    12      9     13      2              1160.61          9.32000E-03          9.44000E+08
    15      9     14      2              1163.36          9.04000E-03          8.41000E+08
    19      9     20      0              1163.80          1.23000E-02          7.29000E+08
     8      9      9      3              1166.20          6.78000E-04          1.13000E+09
    22      9     21      0              1168.40          1.89000E-02          7.10000E+08
     2      9      1      4              1168.53          1.09000E-02          1.55000E+09
    19      9     18      1              1169.01          4.88000E-03          7.29000E+08
     0      9      1      4              1169.63          5.91000E-03          1.76000E+09
     3      9      2      4              1170.03          9.82000E-03          1.46000E+09
     1      9      2      4              1171.87          7.32000E-03          1.65000E+09
    13      9     14      2              1172.06          9.04000E-03          9.16000E+08
     4      9      3      4              1172.45          9.42000E-03          1.38000E+09
    16      9     15      2              1174.86          8.89000E-03          8.13000E+08
     2      9      3      4              1175.02          8.03000E-03          1.55000E+09
     5      9      4      4              1175.76          9.27000E-03          1.31000E+09
    12      9     11      3              1177.03          1.20000E-03          9.44000E+08
    20      9     21      0              1178.92          1.29000E-02          8.63000E+08
     3      9      4      4              1179.07          8.43000E-03          1.46000E+09
     6      9      5      4              1179.95          9.20000E-03          1.24000E+09
    20      9     19      1              1182.68          5.45000E-03          8.63000E+08
    23      9     22      0              1183.52          1.91000E-02          6.55000E+08
     4      9      5      4              1183.99          8.67000E-03          1.38000E+09
    14      9     15      2              1184.09          9.03000E-03          8.72000E+08
    10      9     11      3              1184.92          3.86000E-03          1.03000E+09
     7      9      6      4              1184.99          9.10000E-03          1.18000E+09
    17      9     16      2              1186.90          8.70000E-03          7.80000E+08
     5      9      6      4              1189.75          8.82000E-03          1.31000E+09
     8      9      7      4              1190.85          8.87000E-03          1.13000E+09
    21      9     22      0              1194.45          1.35000E-02          6.87000E+08
     6      9      7      4              1196.32          8.93000E-03          1.24000E+09
    15      9     16      2              1196.64          9.14000E-03          8.41000E+08
    21      9     20      1              1196.79          6.00000E-03          6.87000E+08
    14      9     13      3              1196.79          2.25000E-03          8.72000E+08
     9      9      8      4              1197.47          8.01000E-03          1.08000E+09
    24      9     23      0              1199.06          1.93000E-02          6.49000E+08
    18      9     17      2              1199.45          8.47000E-03          7.77000E+08
     7      9      8      4              1203.66          9.07000E-03          1.18000E+09
    10      9      9      4              1205.24          1.78000E-02          1.03000E+09
    15      9     14      3              1207.57          2.77000E-03          8.41000E+08
    16      9     17      2              1209.69          9.29000E-03          8.13000E+08
    22      9     23      0              1210.38          1.42000E-02          7.10000E+08
    22      9     21      1              1211.31          6.51000E-03          7.10000E+08
     8      9      9      4              1211.74          9.32000E-03          1.13000E+09
    19      9     18      2              1212.47          8.24000E-03          7.29000E+08
    11      9     10      4              1213.05          1.13000E-02          1.03000E+09
    16      9     15      3              1218.89          3.30000E-03          8.13000E+08
     9      9     10      4              1220.50          9.95000E-03          1.08000E+09
    12      9     11      4              1221.81          1.04000E-02          9.44000E+08
    17      9     18      2              1223.20          9.48000E-03          7.80000E+08
    20      9     19      2              1225.91          8.03000E-03          8.63000E+08
    23      9     22      1              1226.20          6.96000E-03          6.55000E+08
    23      9     24      0              1226.65          1.48000E-02          6.55000E+08
    10      9     11      4              1230.31          1.20000E-03          1.03000E+09
    17      9     16      3              1230.71          3.80000E-03          7.80000E+08
    13      9     12      4              1231.20          1.00000E-02          9.16000E+08
    18      9     19      2              1237.12          9.68000E-03          7.77000E+08
    21      9     20      2              1239.74          7.85000E-03          6.87000E+08
    11      9     12      4              1240.05          7.86000E-03          1.03000E+09
    14      9     13      4              1241.17          9.74000E-03          8.72000E+08
    24      9     23      1              1241.44          7.33000E-03          6.49000E+08
    18      9     17      3              1242.98          4.28000E-03          7.77000E+08
    24      9     25      0              1243.27          1.55000E-02          6.49000E+08
    12      9     13      4              1250.64          8.53000E-03          9.44000E+08
    19      9     20      2              1251.41          9.89000E-03          7.29000E+08
    15      9     14      4              1251.68          9.48000E-03          8.41000E+08
    22      9     21      2              1253.92          7.73000E-03          7.10000E+08
    19      9     18      3              1255.67          4.71000E-03          7.29000E+08
     2      9      1      6              1260.50          1.42000E-02          1.55000E+09
    13      9     14      4              1261.76          8.84000E-03          9.16000E+08
    16      9     15      4              1262.69          9.24000E-03          8.13000E+08
     4      9      3      6              1264.15          1.26000E-02          1.38000E+09
    20      9     21      2              1266.04          1.01000E-02          8.63000E+08
     2      9      3      6              1267.14          8.02000E-03          1.55000E+09
     5      9      4      6              1267.28          1.24000E-02          1.31000E+09
    23      9     22      2              1268.38          7.69000E-03          6.55000E+08
    20      9     19      3              1268.71          5.06000E-03          8.63000E+08
     3      9      4      6              1271.12          8.14000E-03          1.46000E+09
     6      9      5      6              1271.25          1.23000E-02          1.24000E+09
    14      9     15      4              1273.34          9.06000E-03          8.72000E+08
    17      9     16      4              1274.12          9.02000E-03          7.80000E+08
    10      9     11      5              1275.58          1.68000E-03          1.03000E+09
     4      9      5      6              1275.93          8.18000E-03          1.38000E+09
     7      9      6      6              1276.01          1.22000E-02          1.18000E+09
    21      9     22      2              1280.94          1.03000E-02          6.87000E+08
     5      9      6      6              1281.53          8.19000E-03          1.31000E+09
     8      9      7      6              1281.53          1.22000E-02          1.13000E+09
    21      9     20      3              1282.06          5.31000E-03          6.87000E+08
    24      9     23      2              1283.11          7.75000E-03          6.49000E+08
    15      9     16      4              1285.35          9.24000E-03          8.41000E+08
    18      9     17      4              1285.94          8.86000E-03          7.77000E+08
     9      9      8      6              1287.76          1.21000E-02          1.08000E+09
     6      9      7      6              1287.87          8.18000E-03          1.24000E+09
     7      9      8      6              1294.92          8.15000E-03          1.18000E+09
    10      9      9      6              1295.10          6.84000E-03          1.03000E+09
    22      9     21      3              1295.67          5.43000E-03          7.10000E+08
    22      9     23      2              1296.08          1.05000E-02          7.10000E+08
    16      9     17      4              1297.73          9.38000E-03          8.13000E+08
    19      9     18      4              1298.10          8.76000E-03          7.29000E+08
    11      9     10      6              1302.31          1.18000E-02          1.03000E+09
     8      9      9      6              1302.61          8.11000E-03          1.13000E+09
    16      9     15      5              1305.71          1.73000E-03          8.13000E+08
    23      9     22      3              1309.45          5.39000E-03          6.55000E+08
    12      9     11      6              1310.39          1.19000E-02          9.44000E+08
    17      9     18      4              1310.40          9.49000E-03          7.80000E+08
    20      9     19      4              1310.51          8.75000E-03          8.63000E+08
     9      9     10      6              1310.89          8.00000E-03          1.08000E+09
    23      9     24      2              1311.37          1.08000E-02          6.55000E+08
    13      9     12      6              1319.00          1.18000E-02          9.16000E+08
    10      9     11      6              1320.18          5.04000E-03          1.03000E+09
    21      9     20      4              1323.12          8.83000E-03          6.87000E+08
    18      9     19      4              1323.32          9.54000E-03          7.77000E+08
    24      9     23      3              1323.38          5.17000E-03          6.49000E+08
    24      9     25      2              1326.80          1.10000E-02          6.49000E+08
    18      9     17      5              1327.69          1.90000E-03          7.77000E+08
    14      9     13      6              1328.06          1.18000E-02          8.72000E+08
    11      9     12      6              1329.17          7.87000E-03          1.03000E+09
     6      9      7      7              1332.83          2.97000E-03          1.24000E+09
    22      9     21      4              1335.86          9.04000E-03          7.10000E+08
    19      9     20      4              1336.43          9.54000E-03          7.29000E+08
    15      9     14      6              1337.50          1.17000E-02          8.41000E+08
    12      9     13      6              1338.91          7.78000E-03          9.44000E+08
     8      9      9      7              1346.87          3.56000E-03          1.13000E+09
    16      9     15      6              1347.26          1.17000E-02          8.13000E+08
    23      9     22      4              1348.64          9.36000E-03          6.55000E+08
    13      9     14      6              1349.01          7.60000E-03          9.16000E+08
    20      9     21      4              1349.63          9.45000E-03          8.63000E+08
     4      9      3      8              1354.08          1.21000E-02          1.38000E+09
    17      9     16      6              1357.25          1.17000E-02          7.80000E+08
     2      9      3      8              1357.51          7.02000E-03          1.55000E+09
    14      9     15      6              1359.40          7.33000E-03          8.72000E+08
     6      9      5      8              1360.23          1.20000E-02          1.24000E+09
    24      9     23      4              1361.39          9.80000E-03          6.49000E+08
    21      9     22      4              1362.85          9.23000E-03          6.87000E+08
    10      9     11      7              1363.45          3.11000E-03          1.03000E+09
     4      9      5      8              1365.59          6.57000E-03          1.38000E+09
    18      9     17      6              1367.40          1.17000E-02          7.77000E+08
     8      9      7      8              1369.13          1.20000E-02          1.13000E+09
    15      9     16      6              1370.00          6.96000E-03          8.41000E+08
     9      9      8      8              1374.45          1.18000E-02          1.08000E+09
    22      9     23      4              1376.00          8.82000E-03          7.10000E+08
     6      9      7      8              1376.36          5.76000E-03          1.24000E+09
    19      9     18      6              1377.61          1.16000E-02          7.29000E+08
    16      9     17      6              1380.73          6.45000E-03          8.13000E+08
    12      9     13      7              1380.73          5.16000E-03          9.44000E+08
    10      9      9      8              1380.81          7.18000E-03          1.03000E+09
    11      9     10      8              1386.74          1.15000E-02          1.03000E+09
    20      9     19      6              1387.78          1.15000E-02          8.63000E+08
    20      9     21      5              1388.12          2.67000E-03          8.63000E+08
    23      9     24      4              1388.94          8.16000E-03          6.55000E+08
     8      9      9      8              1389.34          4.73000E-03          1.13000E+09
    12      9     11      8              1393.41          1.14000E-02          9.44000E+08
    21      9     20      6              1397.78          1.12000E-02          6.87000E+08
    14      9     15      7              1399.31          6.20000E-03          8.72000E+08
    13      9     12      8              1400.38          1.10000E-02          9.16000E+08
    24      9     25      4              1401.60          7.17000E-03          6.49000E+08
    18      9     19      6              1402.16          4.91000E-03          7.77000E+08
    22      9     21      6              1407.47          1.05000E-02          7.10000E+08
    14      9     13      8              1407.56          1.05000E-02          8.72000E+08
     4      9      5      9              1407.80          7.61000E-03          1.38000E+09
    22      9     23      5              1411.27          4.26000E-03          7.10000E+08
     6      9      7      9              1417.55          8.90000E-03          1.24000E+09
    16      9     17      7              1418.05          7.43000E-03          8.13000E+08
    16      9     15      8              1422.10          8.73000E-03          8.13000E+08
     8      9      9      9              1429.05          9.97000E-03          1.13000E+09
    12      9     11      9              1430.49          5.40000E-03          9.44000E+08
    18      9     19      7              1435.97          8.40000E-03          7.77000E+08
    18      9     17      8              1436.02          5.73000E-03          7.77000E+08
    14      9     13      9              1441.84          6.64000E-03          8.72000E+08
    10      9     11      9              1442.17          6.88000E-03          1.03000E+09
    14     10     13      2              1140.14          8.64000E-03          8.69000E+08
    21     10     20      0              1142.34          1.87000E-02          6.87000E+08
    18     10     17      1              1143.97          1.55000E-03          8.62000E+08
     7     10      8      3              1144.91          3.73000E-03          1.17000E+09
    12     10     13      2              1147.81          3.27000E-03          9.37000E+08
    15     10     14      2              1150.95          9.67000E-03          8.31000E+08
    19     10     20      0              1151.94          1.06000E-02          7.25000E+08
     8     10      9      3              1152.92          3.22000E-03          1.12000E+09
    16     10     17      1              1153.00          5.04000E-04          8.30000E+08
     2     10      1      4              1154.76          1.15000E-02          1.53000E+09
     0     10      1      4              1155.81          3.90000E-03          1.74000E+09
     3     10      2      4              1156.24          1.25000E-02          1.44000E+09
    22     10     21      0              1156.90          1.90000E-02          6.70000E+08
    19     10     18      1              1157.04          1.86000E-03          7.25000E+08
     4     10      3      4              1158.60          1.77000E-02          1.37000E+09
    13     10     14      2              1159.29          1.75000E-02          8.99000E+08
     2     10      3      4              1161.10          3.73000E-03          1.53000E+09
     9     10     10      3              1161.67          2.97000E-03          1.09000E+09
    16     10     15      2              1162.34          1.01000E-02          8.30000E+08
     6     10      5      4              1166.24          3.08000E-03          1.23000E+09
    20     10     21      0              1166.90          1.13000E-02          7.22000E+08
     4     10      5      4              1169.87          1.26000E-03          1.37000E+09
    20     10     19      1              1170.58          2.20000E-03          7.22000E+08
    10     10     11      3              1171.08          2.84000E-03          1.02000E+09
    14     10     15      2              1171.09          8.23000E-03          8.69000E+08
     7     10      6      4              1171.21          5.57000E-03          1.17000E+09
    23     10     22      0              1171.89          1.92000E-02          6.66000E+08
    17     10     16      2              1174.26          1.02000E-02          7.74000E+08
     5     10      6      4              1176.01          2.33000E-02          1.30000E+09
     8     10      7      4              1177.01          6.81000E-03          1.12000E+09
    11     10     12      3              1181.14          2.85000E-03          9.78000E+08
     6     10      7      4              1182.22          9.11000E-03          1.23000E+09
    21     10     22      0              1182.28          1.20000E-02          6.87000E+08
    15     10     16      2              1183.51          7.67000E-03          8.31000E+08
     9     10      8      4              1183.60          7.58000E-03          1.09000E+09
    21     10     20      1              1184.57          2.54000E-03          6.87000E+08
    18     10     17      2              1186.70          1.03000E-02          8.62000E+08
    24     10     23      0              1187.29          1.95000E-02          6.36000E+08
     7     10      8      4              1189.44          6.96000E-03          1.17000E+09
    10     10      9      4              1190.93          8.08000E-03          1.02000E+09
    12     10     13      3              1191.79          3.36000E-03          9.37000E+08
    16     10     17      2              1196.42          7.68000E-03          8.30000E+08
     8     10      9      4              1197.41          6.24000E-03          1.12000E+09
    22     10     23      0              1198.05          1.26000E-02          6.70000E+08
    11     10     10      4              1198.95          8.32000E-03          9.78000E+08
    22     10     21      1              1198.96          2.86000E-03          6.70000E+08
    19     10     18      2              1199.59          1.04000E-02          7.25000E+08
     2     10      3      5              1206.01          3.72000E-03          1.53000E+09
     9     10     10      4              1206.08          5.95000E-03          1.09000E+09
     5     10      4      5              1207.03          1.77000E-02          1.30000E+09
    12     10     11      4              1207.63          7.84000E-03          9.37000E+08
    17     10     18      2              1209.78          7.85000E-03          7.74000E+08
     6     10      5      5              1210.83          4.43000E-03          1.23000E+09
    20     10     19      2              1212.92          1.03000E-02          7.22000E+08
    23     10     22      1              1213.72          3.15000E-03          6.66000E+08
    23     10     24      0              1214.16          1.33000E-02          6.66000E+08
     4     10      5      5              1214.74          6.50000E-03          1.37000E+09
    14     10     15      3              1214.84          1.27000E-03          8.69000E+08
    10     10     11      4              1215.40          5.87000E-03          1.02000E+09
    13     10     12      4              1217.11          1.45000E-02          8.99000E+08
     8     10      7      5              1221.38          1.81000E-03          1.12000E+09
    18     10     19      2              1223.56          8.07000E-03          8.62000E+08
    11     10     12      4              1225.32          5.98000E-03          9.78000E+08
    21     10     20      2              1226.63          1.03000E-02          6.87000E+08
    14     10     13      4              1226.90          1.10000E-02          8.69000E+08
     6     10      7      5              1226.99          2.08000E-03          1.23000E+09
    24     10     23      1              1228.83          3.38000E-03          6.36000E+08
    24     10     25      0              1230.62          1.39000E-02          6.36000E+08
    12     10     13      4              1235.80          6.49000E-03          9.37000E+08
    15     10     14      4              1237.32          1.08000E-02          8.31000E+08
    19     10     20      2              1237.71          8.32000E-03          7.25000E+08
    16     10     17      3              1239.73          1.41000E-03          8.30000E+08
    22     10     21      2              1240.68          1.03000E-02          6.70000E+08
     8     10      9      5              1241.95          3.60000E-03          1.12000E+09
     4     10      3      6              1248.07          4.60000E-03          1.37000E+09
    16     10     15      4              1248.23          1.07000E-02          8.30000E+08
     9     10     10      5              1250.45          3.89000E-03          1.09000E+09
     2     10      3      6              1250.97          3.81000E-03          1.53000E+09
     5     10      4      6              1251.70          1.13000E-02          1.30000E+09
    20     10     21      2              1252.19          8.56000E-03          7.22000E+08
    20     10     19      3              1254.81          1.13000E-03          7.22000E+08
    23     10     22      2              1255.02          1.04000E-02          6.66000E+08
     6     10      5      6              1255.34          9.09000E-03          1.23000E+09
    14     10     15      4              1258.33          5.14000E-03          8.69000E+08
     4     10      5      6              1259.55          4.47000E-03          1.37000E+09
    10     10     11      5              1259.56          4.08000E-03          1.02000E+09
    17     10     16      4              1259.57          1.07000E-02          7.74000E+08
     7     10      6      6              1260.04          8.61000E-03          1.17000E+09
     8     10      7      6              1265.52          8.62000E-03          1.12000E+09
    18     10     19      3              1266.19          1.35000E-03          8.62000E+08
    21     10     22      2              1266.95          8.78000E-03          6.87000E+08
    11     10     12      5              1269.22          4.19000E-03          9.78000E+08
    24     10     23      2              1269.63          1.05000E-02          6.36000E+08
    15     10     16      4              1270.21          5.49000E-03          8.31000E+08
    18     10     17      4              1271.30          1.08000E-02          8.62000E+08
     6     10      7      6              1271.55          2.11000E-03          1.23000E+09
     9     10      8      6              1271.72          8.77000E-03          1.09000E+09
    10     10      9      6              1278.59          8.99000E-03          1.02000E+09
