# Data for C+ transitions (P and R) 
#  Number of transitions: 5619 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    14      0     13     10              1440.80          1.14300E-05          1.12796E+09
    15      0     16      0              1086.85          1.09400E-02          1.09586E+09
    15      0     14      0              1056.04          1.24800E-02          1.09586E+09
    15      0     16      1              1129.20          4.62300E-02          1.09586E+09
    15      0     14      1              1097.75          1.92800E-02          1.09586E+09
    15      0     16      2              1171.88          4.25500E-02          1.09586E+09
    15      0     14      2              1139.95          2.02200E-02          1.09586E+09
    15      0     16      3              1214.57          9.82700E-03          1.09586E+09
    15      0     14      3              1182.36          2.34900E-02          1.09586E+09
    15      0     16      4              1256.83          1.97100E-03          1.09586E+09
    15      0     14      4              1224.62          1.13700E-02          1.09586E+09
    15      0     16      5              1298.10          1.73600E-03          1.09586E+09
    15      0     14      5              1266.25          6.65900E-05          1.09586E+09
    15      0     16      6              1337.65          3.93300E-05          1.09586E+09
    15      0     14      6              1306.64          1.19600E-04          1.09586E+09
    15      0     16      7              1374.52          4.40600E-04          1.09586E+09
    15      0     14      7              1345.02          8.64100E-04          1.09586E+09
    15      0     16      8              1407.48          6.14500E-04          1.09586E+09
    15      0     14      8              1380.35          5.67900E-05          1.09586E+09
    15      0     16      9              1434.80          1.01700E-04          1.09586E+09
    15      0     14      9              1411.31          3.14600E-04          1.09586E+09
    15      0     14     10              1436.08          5.55300E-04          1.09586E+09
    16      0     17      0              1094.70          2.04900E-02          1.11377E+09
    16      0     15      0              1062.62          4.69100E-03          1.11377E+09
    16      0     17      1              1136.65          4.63500E-02          1.11377E+09
    16      0     15      1              1103.98          2.11300E-02          1.11377E+09
    16      0     17      2              1178.83          3.83500E-02          1.11377E+09
    16      0     15      2              1145.73          3.55000E-02          1.11377E+09
    16      0     17      3              1220.85          1.65600E-02          1.11377E+09
    16      0     15      3              1187.56          2.47400E-02          1.11377E+09
    16      0     17      4              1262.27          3.95800E-03          1.11377E+09
    16      0     15      4              1229.09          6.41600E-03          1.11377E+09
    16      0     17      5              1302.47          1.58800E-04          1.11377E+09
    16      0     15      5              1269.82          7.20000E-04          1.11377E+09
    16      0     17      6              1340.66          2.04700E-05          1.11377E+09
    16      0     15      6              1309.09          1.42700E-04          1.11377E+09
    16      0     17      7              1375.82          2.37400E-05          1.11377E+09
    16      0     15      7              1346.05          1.36600E-06          1.11377E+09
    16      0     17      8              1406.56          7.46300E-07          1.11377E+09
    16      0     15      8              1379.63          2.73100E-05          1.11377E+09
    16      0     15      9              1408.35          3.31000E-05          1.11377E+09
    17      0     18      0              1102.92          1.48000E-02          1.09297E+09
    17      0     16      0              1069.66          9.31000E-03          1.09297E+09
    17      0     18      1              1144.45          4.94300E-02          1.09297E+09
    17      0     16      1              1110.65          1.96800E-02          1.09297E+09
    17      0     18      2              1186.07          4.20600E-02          1.09297E+09
    17      0     16      2              1151.92          2.63300E-02          1.09297E+09
    17      0     18      3              1227.38          1.20800E-02          1.09297E+09
    17      0     16      3              1193.14          2.58300E-02          1.09297E+09
    17      0     18      4              1267.89          3.06700E-03          1.09297E+09
    17      0     16      4              1233.89          8.99100E-03          1.09297E+09
    17      0     18      5              1306.92          7.74100E-04          1.09297E+09
    17      0     16      5              1273.65          1.16600E-04          1.09297E+09
    17      0     18      6              1343.64          1.77000E-04          1.09297E+09
    17      0     16      6              1311.70          1.49900E-05          1.09297E+09
    17      0     18      7              1376.90          4.85300E-06          1.09297E+09
    17      0     16      7              1347.14          2.71800E-04          1.09297E+09
    17      0     18      8              1405.14          1.53500E-04          1.09297E+09
    17      0     16      8              1378.79          2.22000E-04          1.09297E+09
    17      0     16      9              1404.99          9.70100E-06          1.09297E+09
    18      0     19      0              1111.22          2.06900E-02          1.09855E+09
    18      0     17      0              1076.89          4.67200E-03          1.09855E+09
