# Data for B+ transitions (P and R) 
#  Number of transitions: 18726 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    13      0     14      2              1323.84          1.76800E-02          1.65545E+09
    13      0     12      2              1285.80          1.47300E-02          1.65545E+09
    13      0     14      3              1381.38          4.14900E-02          1.65545E+09
    13      0     12      3              1342.41          3.82100E-02          1.65545E+09
    13      0     14      4              1439.41          6.24700E-02          1.65545E+09
    13      0     12      4              1399.77          6.48700E-02          1.65545E+09
    13      0     14      5              1497.27          6.12700E-02          1.65545E+09
    13      0     12      5              1457.34          7.39000E-02          1.65545E+09
    13      0     14      6              1554.08          3.74600E-02          1.65545E+09
    13      0     12      6              1514.39          5.52200E-02          1.65545E+09
    13      0     14      7              1608.66          1.24300E-02          1.65545E+09
    13      0     12      7              1569.92          2.48300E-02          1.65545E+09
    13      0     14      8              1659.47          1.49800E-03          1.65545E+09
    13      0     12      8              1622.65          5.37100E-03          1.65545E+09
    13      0     14      9              1704.42          2.86700E-06          1.65545E+09
    13      0     12      9              1670.89          2.57500E-04          1.65545E+09
    13      0     14     10              1740.67          6.26000E-06          1.65545E+09
    13      0     12     10              1712.40          7.88400E-06          1.65545E+09
    13      0     12     11              1744.09          1.59600E-07          1.65545E+09
    14      0     15      0              1225.48          4.62500E-04          1.62486E+09
    14      0     13      0              1187.64          3.13800E-04          1.62486E+09
    14      0     15      1              1280.82          4.22600E-03          1.62486E+09
    14      0     13      1              1241.72          3.10600E-03          1.62486E+09
    14      0     15      2              1337.36          1.72900E-02          1.62486E+09
    14      0     13      2              1297.14          1.39300E-02          1.62486E+09
    14      0     15      3              1394.71          4.14300E-02          1.62486E+09
    14      0     13      3              1353.59          3.71700E-02          1.62486E+09
    14      0     15      4              1452.34          6.32900E-02          1.62486E+09
    14      0     13      4              1410.64          6.46200E-02          1.62486E+09
    14      0     15      5              1509.55          6.22800E-02          1.62486E+09
    14      0     13      5              1467.69          7.48700E-02          1.62486E+09
    14      0     15      6              1565.37          3.73900E-02          1.62486E+09
    14      0     13      6              1523.95          5.61800E-02          1.62486E+09
    14      0     15      7              1618.52          1.15900E-02          1.62486E+09
    14      0     13      7              1578.37          2.47000E-02          1.62486E+09
    14      0     15      8              1667.31          1.10200E-03          1.62486E+09
