# Data for C- transitions (Q) 
#  Number of transitions: 2846 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
     5      1      5      6              1257.62          5.49400E-03          1.15052E+09
     5      1      5      7              1301.74          2.98200E-04          1.15052E+09
     5      1      5      8              1344.65          4.95500E-07          1.15052E+09
     5      1      5      9              1385.55          1.80500E-07          1.15052E+09
     5      1      5     10              1423.42          3.03000E-09          1.15052E+09
     5      1      5     11              1456.98          3.62100E-11          1.15052E+09
     5      1      5     12              1484.62          5.53900E-11          1.15052E+09
     5      1      5     13              1504.31          1.71000E-11          1.15052E+09
     6      1      6      0               998.33          3.66800E-02          1.14722E+09
     6      1      6      1              1040.28          2.84500E-02          1.14722E+09
     6      1      6      2              1083.18          7.04300E-04          1.14722E+09
     6      1      6      3              1126.85          4.61900E-02          1.14722E+09
     6      1      6      4              1171.07          6.57000E-02          1.14722E+09
     6      1      6      5              1215.55          3.03600E-02          1.14722E+09
     6      1      6      6              1259.88          5.38400E-03          1.14722E+09
     6      1      6      7              1303.57          2.77000E-04          1.14722E+09
     6      1      6      8              1345.94          2.33700E-07          1.14722E+09
     6      1      6      9              1386.18          1.81000E-07          1.14722E+09
     6      1      6     10              1423.22          4.61900E-09          1.14722E+09
     6      1      6     11              1455.74          2.79800E-12          1.14722E+09
     6      1      6     12              1482.08          4.20700E-11          1.14722E+09
     6      1      6     13              1500.08          1.53400E-11          1.14722E+09
     7      1      7      0              1002.25          3.67400E-02          1.14344E+09
     7      1      7      1              1044.11          2.86100E-02          1.14344E+09
     7      1      7      2              1086.88          7.02200E-04          1.14344E+09
     7      1      7      3              1130.36          4.64900E-02          1.14344E+09
     7      1      7      4              1174.35          6.60400E-02          1.14344E+09
     7      1      7      5              1218.51          3.02700E-02          1.14344E+09
     7      1      7      6              1262.44          5.25400E-03          1.14344E+09
     7      1      7      7              1305.62          2.52900E-04          1.14344E+09
     7      1      7      8              1347.36          5.35200E-08          1.14344E+09
     7      1      7      9              1386.80          1.76500E-07          1.14344E+09
     7      1      7     10              1422.86          6.84700E-09          1.14344E+09
     7      1      7     11              1454.15          1.71200E-11          1.14344E+09
     7      1      7     12              1478.94          2.38900E-11          1.14344E+09
     7      1      7     13              1494.87          1.13200E-11          1.14344E+09
     8      1      8      0              1006.67          3.67900E-02          1.13922E+09
     8      1      8      1              1048.42          2.87900E-02          1.13922E+09
     8      1      8      2              1091.02          6.99000E-04          1.13922E+09
     8      1      8      3              1134.30          4.68400E-02          1.13922E+09
     8      1      8      4              1178.00          6.64200E-02          1.13922E+09
     8      1      8      5              1221.79          3.01700E-02          1.13922E+09
     8      1      8      6              1265.26          5.10200E-03          1.13922E+09
     8      1      8      7              1307.85          2.26300E-04          1.13922E+09
     8      1      8      8              1348.85          2.42900E-09          1.13922E+09
     8      1      8      9              1387.38          1.64600E-07          1.13922E+09
     8      1      8     10              1422.29          9.77400E-09          1.13922E+09
     8      1      8     11              1452.16          1.37100E-10          1.13922E+09
     8      1      8     12              1475.12          5.56600E-12          1.13922E+09
     9      1      9      0              1011.56          3.68400E-02          1.13458E+09
     9      1      9      1              1053.18          2.89900E-02          1.13458E+09
     9      1      9      2              1095.60          6.94600E-04          1.13458E+09
     9      1      9      3              1138.62          4.72300E-02          1.13458E+09
     9      1      9      4              1181.99          6.68500E-02          1.13458E+09
     9      1      9      5              1225.37          3.00400E-02          1.13458E+09
     9      1      9      6              1268.30          4.92800E-03          1.13458E+09
     9      1      9      7              1310.22          1.97600E-04          1.13458E+09
     9      1      9      8              1350.38          1.25500E-07          1.13458E+09
     9      1      9      9              1387.86          1.43400E-07          1.13458E+09
     9      1      9     10              1421.47          1.33100E-08          1.13458E+09
     9      1      9     11              1449.68          4.53600E-10          1.13458E+09
     9      1      9     12              1470.49          2.18400E-12          1.13458E+09
    10      1     10      0              1016.89          3.68900E-02          1.12957E+09
    10      1     10      1              1058.36          2.92100E-02          1.12957E+09
    10      1     10      2              1100.57          6.89300E-04          1.12957E+09
    10      1     10      3              1143.31          4.76700E-02          1.12957E+09
    10      1     10      4              1186.31          6.73300E-02          1.12957E+09
    10      1     10      5              1229.21          2.98900E-02          1.12957E+09
    10      1     10      6              1271.53          4.73000E-03          1.12957E+09
    10      1     10      7              1312.69          1.67300E-04          1.12957E+09
    10      1     10      8              1351.90          4.59500E-07          1.12957E+09
    10      1     10      9              1388.19          1.12000E-07          1.12957E+09
    10      1     10     10              1420.31          1.70500E-08          1.12957E+09
    10      1     10     11              1446.63          1.08900E-09          1.12957E+09
    10      1     10     12              1464.88          4.87700E-11          1.12957E+09
    11      1     11      0              1022.65          3.69300E-02          1.12422E+09
    11      1     11      1              1063.94          2.94500E-02          1.12422E+09
    11      1     11      2              1105.90          6.83400E-04          1.12422E+09
    11      1     11      3              1148.32          4.81700E-02          1.12422E+09
    11      1     11      4              1190.90          6.78600E-02          1.12422E+09
    11      1     11      5              1233.26          2.97000E-02          1.12422E+09
    11      1     11      6              1274.91          4.50400E-03          1.12422E+09
    11      1     11      7              1315.21          1.36000E-04          1.12422E+09
    11      1     11      8              1353.36          1.02400E-06          1.12422E+09
    11      1     11      9              1388.32          7.21800E-08          1.12422E+09
    11      1     11     10              1418.75          2.01300E-08          1.12422E+09
    11      1     11     11              1442.89          2.15200E-09          1.12422E+09
    12      1     12      0              1028.80          3.69500E-02          1.11856E+09
    12      1     12      1              1069.89          2.97000E-02          1.11856E+09
    12      1     12      2              1111.58          6.77500E-04          1.11856E+09
    12      1     12      3              1153.64          4.87200E-02          1.11856E+09
    12      1     12      4              1195.75          6.84400E-02          1.11856E+09
    12      1     12      5              1237.51          2.94600E-02          1.11856E+09
    12      1     12      6              1278.40          4.24900E-03          1.11856E+09
    12      1     12      7              1317.75          1.04800E-04          1.11856E+09
    12      1     12      8              1354.70          1.80600E-06          1.11856E+09
    12      1     12      9              1388.16          3.07800E-08          1.11856E+09
    12      1     12     10              1416.69          2.10200E-08          1.11856E+09
    12      1     12     11              1438.31          3.56800E-09          1.11856E+09
