          9         9        12      1181C   C   D    0.822591500D+05
 E STATE HAS LABEL C   
 VIBRATIONAL LEVELS FOR STATE E IN 1/CM FOR J=  8
     -17186.93257    -14988.06724    -12920.96364    -10983.69777
     -9175.19106     -7496.22782     -5948.73621     -4536.97085
     -3267.35947     -2150.10574     -1201.03769      -444.75110
 PROPORTION OF STATE C   
    21911.00  0.509242E+00 0.678805E+00 0.862380E+01 0.217824E+02
    22111.00  0.534187E+00 0.419998E+00 0.641666E+01 0.187663E+02
    22311.00  0.546086E+00 0.262306E+00 0.464766E+01 0.157125E+02
    22511.00  0.540453E+00 0.170652E+00 0.327352E+01 0.127817E+02
    22711.00  0.514884E+00 0.120524E+00 0.223964E+01 0.100956E+02
    22911.00  0.469454E+00 0.961536E-01 0.148703E+01 0.773430E+01
    23111.00  0.406803E+00 0.883418E-01 0.957788E+00 0.573913E+01
    23311.00  0.331840E+00 0.922471E-01 0.598963E+00 0.411737E+01
    23511.00  0.251145E+00 0.105407E+00 0.364889E+00 0.284952E+01
    23711.00  0.172133E+00 0.126176E+00 0.218268E+00 0.189725E+01
    23911.00  0.102124E+00 0.152681E+00 0.130229E+00 0.121139E+01
    24111.00  0.474390E-01 0.182309E+00 0.796446E-01 0.739041E+00
    24311.00  0.126446E-01 0.211662E+00 0.519880E-01 0.429122E+00
    24511.00  0.417453E-04 0.236883E+00 0.379669E-01 0.236324E+00
    24711.00  0.944731E-02 0.254196E+00 0.321255E-01 0.123262E+00
    24911.00  0.382875E-01 0.260524E+00 0.315620E-01 0.611710E-01
    25111.00  0.819710E-01 0.254029E+00 0.348507E-01 0.294504E-01
    25311.00  0.134485E+00 0.234491E+00 0.412237E-01 0.144676E-01
    25511.00  0.189129E+00 0.203420E+00 0.500164E-01 0.800560E-02
    25711.00  0.239289E+00 0.163934E+00 0.603660E-01 0.567019E-02
    25911.00  0.279170E+00 0.120361E+00 0.711189E-01 0.547641E-02
    26111.00  0.304393E+00 0.776924E-01 0.808996E-01 0.673604E-02
    26311.00  0.312408E+00 0.409164E-01 0.882809E-01 0.928226E-02
    26511.00  0.302682E+00 0.143663E-01 0.920030E-01 0.130055E-01
    26711.00  0.276662E+00 0.115507E-02 0.911859E-01 0.176384E-01
    26911.00  0.237523E+00 0.277953E-02 0.854989E-01 0.227144E-01



          9         9         2      1181D   C   D    0.822591500D+05
     202    236
 E STATE HAS LABEL D   
 VIBRATIONAL LEVELS FOR STATE E IN 1/CM FOR J=  8
      -3471.88457     -1353.51509
 PROPORTION OF STATE C   
  0.308200E-05 0.677187E-05
 PROPORTION OF STATE D   
  0.999997E+00 0.999993E+00
 TABLE FOR EMISSION PROBABILITIES   E(J=  8,IE) ==>F(J=  8,IF)
         IE==>      0            1
        1.00  9.486820E-16 4.115310E-14
        2.00  3.451500E-13 1.498670E-11
        3.00  1.089040E-11 4.733230E-10
        4.00  1.263050E-10 5.494690E-09
        5.00  8.466250E-10 3.686560E-08
        6.00  4.012500E-09 1.748830E-07
        7.00  1.497260E-08 6.531740E-07
        8.00  4.690470E-08 2.048070E-06
        9.00  1.285750E-07 5.619210E-06
       10.00  3.172410E-07 1.387710E-05
       11.00  7.189040E-07 3.147490E-05
       12.00  1.518670E-06 6.654850E-05
       13.00  3.024650E-06 1.326560E-04
       14.00  5.729580E-06 2.515070E-04
       15.00  1.039530E-05 4.567040E-04
       16.00  1.816610E-05 7.987790E-04
       17.00  3.071850E-05 1.351850E-03
       18.00  5.045640E-05 2.222310E-03
       19.00  8.076110E-05 3.559980E-03
       20.00  1.263100E-04 5.572330E-03
       21.00  1.934790E-04 8.542430E-03
       22.00  2.908400E-04 1.285130E-02
       23.00  4.297830E-04 1.900580E-02
       24.00  6.252830E-04 2.767270E-02
       25.00  8.968300E-04 3.972110E-02
       26.00  1.269570E-03 5.627310E-02
       27.00  1.775710E-03 7.876670E-02
       28.00  2.456150E-03 1.090310E-01
       29.00  3.362570E-03 1.493790E-01
       30.00  4.559830E-03 2.027150E-01
       31.00  6.128960E-03 2.726710E-01
       32.00  8.170620E-03 3.637630E-01
       33.00  1.080940E-02 4.815860E-01
       34.00  1.419900E-02 6.330430E-01
       35.00  1.852800E-02 8.266170E-01
       36.00  2.402740E-02 1.072710E+00
       37.00  3.097940E-02 1.384020E+00
       38.00  3.972770E-02 1.776040E+00
       39.00  5.068990E-02 2.267620E+00
       40.00  6.437280E-02 2.881610E+00
       40.00  1.024840E-01 4.593550E+00
       42.00  1.606800E-01 7.211050E+00
       44.00  2.486170E-01 1.117120E+01
       46.00  3.803750E-01 1.711190E+01
       48.00  5.765110E-01 2.596560E+01
       50.00  8.671480E-01 3.910000E+01
       52.00  1.296690E+00 5.853260E+01
       54.00  1.931130E+00 8.726490E+01
       56.00  2.869670E+00 1.298110E+02
       58.00  4.263560E+00 1.930600E+02
       60.00  6.347580E+00 2.877100E+02
       62.00  9.494410E+00 4.307540E+02
       64.00  1.431210E+01 6.499280E+02
       66.00  2.182700E+01 9.920720E+02
       68.00  3.384600E+01 1.539680E+03
       70.00  5.372450E+01 2.446010E+03
       72.00  8.813380E+01 4.015860E+03
       74.00  1.515930E+02 6.912770E+03
       76.00  2.798800E+02 1.277230E+04
       78.00  5.786770E+02 2.642680E+04
       80.00  5.810160E+02 2.653370E+04
       80.01  5.869170E+02 2.680340E+04
       80.04  5.928960E+02 2.707670E+04
       80.06  5.989520E+02 2.735350E+04
       80.08  6.050910E+02 2.763410E+04
       80.11  6.113120E+02 2.791850E+04
       80.14  6.176160E+02 2.820660E+04
       80.16  6.240040E+02 2.849860E+04
       80.19  6.304780E+02 2.879450E+04
       80.21  6.370400E+02 2.909450E+04
       80.24  6.436920E+02 2.939860E+04
       80.26  6.504350E+02 2.970680E+04
       80.29  6.572710E+02 3.001920E+04
       80.31  6.641980E+02 3.033590E+04
       80.33  6.712220E+02 3.065700E+04
       80.36  6.783440E+02 3.098250E+04
       80.39  6.855650E+02 3.131260E+04
       80.41  6.928870E+02 3.164730E+04
       80.44  7.003090E+02 3.198660E+04
       80.46  7.078380E+02 3.233070E+04
       80.49  7.154730E+02 3.267970E+04
       80.51  7.232160E+02 3.303370E+04
       80.54  7.310690E+02 3.339270E+04
       80.56  7.390310E+02 3.375670E+04
       80.58  7.471110E+02 3.412600E+04
       80.61  7.553060E+02 3.450070E+04
       80.64  7.636200E+02 3.488070E+04
       80.66  7.720540E+02 3.526630E+04
       80.69  7.806080E+02 3.565730E+04
       80.71  7.892900E+02 3.605420E+04
       80.74  7.980990E+02 3.645690E+04
       80.76  8.070380E+02 3.686560E+04
       80.79  8.161090E+02 3.728030E+04
       80.81  8.253120E+02 3.770100E+04
       80.83  8.346550E+02 3.812810E+04
       80.86  8.441370E+02 3.856160E+04
       80.89  8.537620E+02 3.900160E+04
       80.91  8.635320E+02 3.944830E+04
       80.94  8.734470E+02 3.990160E+04
       80.96  8.835160E+02 4.036190E+04
       80.99  8.937390E+02 4.082920E+04
       81.01  9.041180E+02 4.130380E+04
       81.04  9.146580E+02 4.178560E+04
       81.06  9.253570E+02 4.227470E+04
       81.08  9.362250E+02 4.277160E+04
       81.11  9.472630E+02 4.327630E+04
       81.14  9.584740E+02 4.378880E+04
       81.16  9.698610E+02 4.430940E+04
       81.19  9.814240E+02 4.483810E+04
       81.21  9.931750E+02 4.537530E+04
       81.24  1.005110E+03 4.592110E+04
       81.26  1.017240E+03 4.647560E+04
       81.29  1.029560E+03 4.703910E+04
       81.31  1.042080E+03 4.761140E+04
       81.33  1.054810E+03 4.819330E+04
       81.36  1.067740E+03 4.878460E+04
       81.39  1.080890E+03 4.938560E+04
       81.41  1.094250E+03 4.999640E+04
       81.44  1.107820E+03 5.061720E+04
       81.46  1.121630E+03 5.124850E+04
       81.49  1.135670E+03 5.189020E+04
       81.51  1.149940E+03 5.254280E+04
       81.54  1.164450E+03 5.320630E+04
       81.56  1.179200E+03 5.388080E+04
       81.58  1.194210E+03 5.456690E+04
       81.61  1.209470E+03 5.526480E+04
       81.64  1.225000E+03 5.597470E+04
       81.66  1.240790E+03 5.669670E+04
       81.69  1.256850E+03 5.743100E+04
       81.71  1.273190E+03 5.817840E+04
       81.74  1.289820E+03 5.893870E+04
       81.76  1.306740E+03 5.971250E+04
       81.79  1.323960E+03 6.049980E+04
       81.81  1.341480E+03 6.130090E+04
       81.83  1.359320E+03 6.211650E+04
       81.86  1.377470E+03 6.294670E+04
       81.89  1.395960E+03 6.379190E+04
       81.91  1.414770E+03 6.465230E+04
       81.94  1.433920E+03 6.552810E+04
       81.96  1.453430E+03 6.642010E+04
       81.99  1.465310E+03 6.696310E+04
       82.00  1.473300E+03 6.732860E+04
       82.01  1.493530E+03 6.825380E+04
       82.04  1.514140E+03 6.919610E+04
       82.06  1.535130E+03 7.015570E+04
       82.08  1.556510E+03 7.113360E+04
       82.11  1.578300E+03 7.213000E+04
       82.14  1.600500E+03 7.314520E+04
       82.16  1.623120E+03 7.417970E+04
       82.19  1.646170E+03 7.523370E+04
       82.21  1.669670E+03 7.630830E+04
       82.24  1.693620E+03 7.740370E+04
       82.26  1.718040E+03 7.852040E+04
       82.29  1.742940E+03 7.965900E+04
       82.31  1.768320E+03 8.081950E+04
       82.33  1.794210E+03 8.200340E+04
       82.36  1.820610E+03 8.321080E+04
       82.39  1.847540E+03 8.444240E+04
       82.41  1.875010E+03 8.569870E+04
       82.44  1.903030E+03 8.698000E+04
       82.46  1.931630E+03 8.828780E+04
       82.49  1.960810E+03 8.962230E+04
       82.51  1.990590E+03 9.098430E+04
       82.54  2.020990E+03 9.237440E+04
       82.56  2.052010E+03 9.379300E+04
       82.58  2.083680E+03 9.524180E+04
       82.61  2.116030E+03 9.672100E+04
       82.64  2.149060E+03 9.823160E+04
       82.66  2.182790E+03 9.977430E+04
       82.69  2.217240E+03 1.013500E+05
       82.71  2.252430E+03 1.029590E+05
       82.74  2.288400E+03 1.046040E+05
       82.76  2.325140E+03 1.062850E+05
       82.79  2.362690E+03 1.080020E+05
       82.81  2.401060E+03 1.097570E+05
       82.83  2.440290E+03 1.115510E+05
       82.86  2.480400E+03 1.133860E+05
       82.89  2.521420E+03 1.152610E+05
       82.91  2.563360E+03 1.171790E+05
       82.94  2.606240E+03 1.191410E+05
       82.96  2.650120E+03 1.211480E+05
       82.99  2.695010E+03 1.232010E+05
       83.01  2.740950E+03 1.253020E+05
       83.04  2.787960E+03 1.274520E+05
       83.06  2.836060E+03 1.296520E+05
       83.08  2.885310E+03 1.319050E+05
       83.11  2.935740E+03 1.342110E+05
       83.14  2.987380E+03 1.365730E+05
       83.16  3.040260E+03 1.389920E+05
       83.19  3.094420E+03 1.414690E+05
       83.21  3.149910E+03 1.440070E+05
       83.24  3.206780E+03 1.466080E+05
       83.26  3.265050E+03 1.492730E+05
       83.29  3.324790E+03 1.520060E+05
       83.31  3.386010E+03 1.548060E+05
       83.33  3.448790E+03 1.576780E+05
       83.36  3.513180E+03 1.606230E+05
       83.39  3.579230E+03 1.636440E+05
       83.41  3.646980E+03 1.667430E+05
       83.44  3.716480E+03 1.699220E+05
       83.46  3.787820E+03 1.731850E+05
       83.49  3.861050E+03 1.765350E+05
       83.51  3.936240E+03 1.799740E+05
       83.54  4.013430E+03 1.835050E+05
       83.56  4.092700E+03 1.871300E+05
       83.58  4.174140E+03 1.908560E+05
       83.61  4.257810E+03 1.946830E+05
       83.64  4.343800E+03 1.986170E+05
       83.66  4.432190E+03 2.026590E+05
       83.69  4.523020E+03 2.068140E+05
       83.71  4.616450E+03 2.110880E+05
       83.74  4.712540E+03 2.154840E+05
       83.76  4.811390E+03 2.200060E+05
       83.79  4.913100E+03 2.246580E+05
       83.81  5.017740E+03 2.294450E+05
       83.83  5.125490E+03 2.343730E+05
       83.86  5.236420E+03 2.394480E+05
       83.89  5.350670E+03 2.446740E+05
       83.91  5.468350E+03 2.500570E+05
       83.94  5.589560E+03 2.556020E+05
       83.96  5.714510E+03 2.613180E+05
       83.99  5.791310E+03 2.648310E+05
       84.00  5.843300E+03 2.672100E+05
       84.01  5.976100E+03 2.732850E+05
       84.04  6.113050E+03 2.795500E+05
       84.06  6.254280E+03 2.860110E+05
       84.08  6.400050E+03 2.926790E+05
       84.11  6.550490E+03 2.995610E+05
       84.14  6.705790E+03 3.066660E+05
       84.16  6.866150E+03 3.140020E+05
       84.19  7.031730E+03 3.215770E+05
       84.21  7.202840E+03 3.294050E+05
       84.24  7.379680E+03 3.374940E+05
       84.26  7.562460E+03 3.458570E+05
       84.29  7.751460E+03 3.545030E+05
       84.31  7.946860E+03 3.634420E+05
       84.33  8.149070E+03 3.726930E+05
       84.36  8.358310E+03 3.822660E+05
       84.39  8.574900E+03 3.921740E+05
       84.41  8.799150E+03 4.024340E+05
       84.44  9.031330E+03 4.130560E+05
       84.46  9.271930E+03 4.240630E+05
       84.49  9.521250E+03 4.354700E+05
       84.51  9.779680E+03 4.472930E+05
       84.54  1.004760E+04 4.595520E+05
       84.56  1.032550E+04 4.722630E+05
       84.58  1.061380E+04 4.854530E+05
       84.61  1.091300E+04 4.991410E+05
       84.64  1.122350E+04 5.133500E+05
       84.66  1.154600E+04 5.281030E+05
       84.69  1.188080E+04 5.434210E+05
       84.71  1.222870E+04 5.593390E+05
       84.74  1.259030E+04 5.758810E+05
       84.76  1.296610E+04 5.930760E+05
       84.79  1.335680E+04 6.109540E+05
       84.81  1.376310E+04 6.295410E+05
       84.83  1.418580E+04 6.488820E+05
       84.86  1.462570E+04 6.690070E+05
       84.89  1.508340E+04 6.899530E+05
       84.91  1.556000E+04 7.117570E+05
       84.94  1.605600E+04 7.344520E+05
       84.96  1.657270E+04 7.580940E+05
       84.99  1.711090E+04 7.827200E+05
       85.01  1.767160E+04 8.083740E+05
       85.04  1.825580E+04 8.351030E+05
       85.06  1.886430E+04 8.629480E+05
       85.08  1.949870E+04 8.919750E+05
       85.11  2.015990E+04 9.222270E+05
       85.14  2.084900E+04 9.537560E+05
       85.16  2.156710E+04 9.866180E+05
       85.19  2.231540E+04 1.020860E+06
       85.21  2.309540E+04 1.056550E+06
       85.24  2.390810E+04 1.093730E+06
       85.26  2.475470E+04 1.132470E+06
       85.29  2.563650E+04 1.172820E+06
       85.31  2.655430E+04 1.214820E+06
       85.33  2.750980E+04 1.258540E+06
       85.36  2.850380E+04 1.304030E+06
       85.39  2.953720E+04 1.351310E+06
       85.41  3.061090E+04 1.400450E+06
       85.44  3.172520E+04 1.451440E+06
       85.46  3.288130E+04 1.504340E+06
       85.49  3.407920E+04 1.559160E+06
       85.51  3.531890E+04 1.615890E+06
       85.54  3.660010E+04 1.674520E+06
       85.56  3.792170E+04 1.735000E+06
       85.58  3.928350E+04 1.797320E+06
       85.61  4.068350E+04 1.861380E+06
       85.64  4.211940E+04 1.927100E+06
       85.66  4.358870E+04 1.994330E+06
       85.69  4.508720E+04 2.062910E+06
       85.71  4.661170E+04 2.132680E+06
       85.74  4.815680E+04 2.203390E+06
       85.76  4.971650E+04 2.274770E+06
       85.79  5.128390E+04 2.346510E+06
       85.81  5.285080E+04 2.418220E+06
       85.83  5.440950E+04 2.489560E+06
       85.86  5.594980E+04 2.560060E+06
       85.89  5.746120E+04 2.629230E+06
       85.91  5.893260E+04 2.696580E+06
       85.94  6.035150E+04 2.761530E+06
       85.96  6.170650E+04 2.823550E+06
       85.99  6.248320E+04 2.859100E+06
       86.00  6.298440E+04 2.882040E+06
       86.01  6.417260E+04 2.936440E+06
       86.04  6.525880E+04 2.986160E+06
       86.06  6.623070E+04 3.030660E+06
       86.08  6.707800E+04 3.069450E+06
       86.11  6.779040E+04 3.102080E+06
       86.14  6.835980E+04 3.128160E+06
       86.16  6.877930E+04 3.147380E+06
       86.19  6.904410E+04 3.159520E+06
       86.21  6.915180E+04 3.164470E+06
       86.24  6.910160E+04 3.162200E+06
       86.26  6.889520E+04 3.152780E+06
       86.29  6.853620E+04 3.136370E+06
       86.31  6.803050E+04 3.113260E+06
       86.33  6.738520E+04 3.083750E+06
       86.36  6.660930E+04 3.048260E+06
       86.39  6.571290E+04 3.007270E+06
       86.41  6.470730E+04 2.961270E+06
       86.44  6.360460E+04 2.910820E+06
       86.46  6.241610E+04 2.856460E+06
       86.49  6.115450E+04 2.798740E+06
       86.51  5.983180E+04 2.738230E+06
       86.54  5.845960E+04 2.675450E+06
       86.56  5.704960E+04 2.610940E+06
       86.58  5.561140E+04 2.545140E+06
       86.61  5.415500E+04 2.478500E+06
       86.64  5.268940E+04 2.411440E+06
       86.66  5.122240E+04 2.344320E+06
       86.69  4.976170E+04 2.277480E+06
       86.71  4.831250E+04 2.211180E+06
       86.74  4.688080E+04 2.145660E+06
       86.76  4.547100E+04 2.081160E+06
       86.79  4.408710E+04 2.017830E+06
       86.81  4.273260E+04 1.955860E+06
       86.83  4.140940E+04 1.895300E+06
       86.86  4.011960E+04 1.836290E+06
       86.89  3.886500E+04 1.778880E+06
       86.91  3.764660E+04 1.723120E+06
       86.94  3.646530E+04 1.669060E+06
       86.96  3.532090E+04 1.616690E+06
       86.99  3.421370E+04 1.566030E+06
       87.01  3.314360E+04 1.517060E+06
       87.04  3.211030E+04 1.469770E+06
       87.06  3.111340E+04 1.424150E+06
       87.08  3.015170E+04 1.380150E+06
       87.11  2.922490E+04 1.337730E+06
       87.14  2.833180E+04 1.296860E+06
       87.16  2.747180E+04 1.257500E+06
       87.19  2.664400E+04 1.219620E+06
       87.21  2.584680E+04 1.183140E+06
       87.24  2.507970E+04 1.148030E+06
       87.26  2.434140E+04 1.114250E+06
       87.29  2.363100E+04 1.081740E+06
       87.31  2.294770E+04 1.050460E+06
       87.33  2.229000E+04 1.020360E+06
       87.36  2.165710E+04 9.913980E+05
       87.39  2.104800E+04 9.635250E+05
       87.41  2.046180E+04 9.366980E+05
       87.44  1.989780E+04 9.108850E+05
       87.46  1.935470E+04 8.860270E+05
       87.49  1.883170E+04 8.620940E+05
       87.51  1.832810E+04 8.390470E+05
       87.54  1.784310E+04 8.168480E+05
       87.56  1.737600E+04 7.954680E+05
       87.58  1.692570E+04 7.748610E+05
       87.61  1.649170E+04 7.550000E+05
       87.64  1.607340E+04 7.358540E+05
       87.66  1.567000E+04 7.173920E+05
       87.69  1.528110E+04 6.995910E+05
       87.71  1.490570E+04 6.824120E+05
       87.74  1.454350E+04 6.658350E+05
       87.76  1.419390E+04 6.498340E+05
       87.79  1.385640E+04 6.343850E+05
       87.81  1.353050E+04 6.194690E+05
       87.83  1.321560E+04 6.050560E+05
       87.86  1.291130E+04 5.911290E+05
       87.89  1.261720E+04 5.776680E+05
       87.91  1.233280E+04 5.646540E+05
       87.94  1.205800E+04 5.520720E+05
       87.96  1.179200E+04 5.398970E+05
       87.99  1.163650E+04 5.327840E+05
       88.00  1.153460E+04 5.281170E+05
       88.01  1.128550E+04 5.167150E+05
       88.04  1.104430E+04 5.056770E+05
       88.06  1.081080E+04 4.949910E+05
       88.08  1.058460E+04 4.846370E+05
       88.11  1.036540E+04 4.746050E+05
       88.14  1.015300E+04 4.648820E+05
       88.16  9.947080E+03 4.554560E+05
       88.19  9.747460E+03 4.463190E+05
       88.21  9.553790E+03 4.374540E+05
       88.24  9.365890E+03 4.288540E+05
       88.26  9.183560E+03 4.205080E+05
       88.29  9.006570E+03 4.124070E+05
       88.31  8.834790E+03 4.045440E+05
       88.33  8.667910E+03 3.969060E+05
       88.36  8.505800E+03 3.894860E+05
       88.39  8.348300E+03 3.822760E+05
       88.41  8.195240E+03 3.752700E+05
       88.44  8.046490E+03 3.684610E+05
       88.46  7.901820E+03 3.618390E+05
       88.49  7.761120E+03 3.553990E+05
       88.51  7.624250E+03 3.491340E+05
       88.54  7.491090E+03 3.430390E+05
       88.56  7.361530E+03 3.371080E+05
       88.58  7.235380E+03 3.313340E+05
       88.61  7.112560E+03 3.257120E+05
       88.64  6.992960E+03 3.202370E+05
       88.66  6.876450E+03 3.149040E+05
       88.69  6.762990E+03 3.097100E+05
       88.71  6.652390E+03 3.046470E+05
       88.74  6.544590E+03 2.997130E+05
       88.76  6.439510E+03 2.949030E+05
       88.79  6.337050E+03 2.902130E+05
       88.81  6.237150E+03 2.856400E+05
       88.83  6.139680E+03 2.811780E+05
       88.86  6.044590E+03 2.768250E+05
       88.89  5.951800E+03 2.725780E+05
       88.91  5.861240E+03 2.684320E+05
       88.94  5.772870E+03 2.643870E+05
       88.96  5.686560E+03 2.604360E+05
       88.99  5.602270E+03 2.565770E+05
       89.01  5.519950E+03 2.528090E+05
       89.04  5.439540E+03 2.491280E+05
       89.06  5.360990E+03 2.455320E+05
       89.08  5.284210E+03 2.420180E+05
       89.11  5.209170E+03 2.385820E+05
       89.14  5.135810E+03 2.352240E+05
       89.16  5.064090E+03 2.319410E+05
       89.19  4.993980E+03 2.287320E+05
       89.21  4.925390E+03 2.255920E+05
       89.24  4.858300E+03 2.225200E+05
       89.26  4.792660E+03 2.195150E+05
       89.29  4.728430E+03 2.165750E+05
       89.31  4.665590E+03 2.136980E+05
       89.33  4.604070E+03 2.108820E+05
       89.36  4.543840E+03 2.081250E+05
       89.39  4.484880E+03 2.054250E+05
       89.41  4.427140E+03 2.027820E+05
       89.44  4.370600E+03 2.001940E+05
       89.46  4.315210E+03 1.976580E+05
       89.49  4.260950E+03 1.951740E+05
       89.51  4.207790E+03 1.927400E+05
       90.00  4.155690E+03 1.903550E+05
       92.00  4.104640E+03 1.880190E+05
       94.00  4.054600E+03 1.857270E+05
       96.00  4.005540E+03 1.834810E+05
       98.00  3.957430E+03 1.812790E+05
      100.00  3.910270E+03 1.791200E+05
      102.00  3.864020E+03 1.770030E+05
      104.00  3.818650E+03 1.749260E+05
      106.00  3.774150E+03 1.728880E+05
      108.00  3.730480E+03 1.708890E+05
      110.00  3.687640E+03 1.689280E+05
      112.00  3.645620E+03 1.670040E+05
      114.00  3.604360E+03 1.651150E+05
      116.00  3.563860E+03 1.632610E+05
      118.00  3.524100E+03 1.614410E+05
      118.00  3.485070E+03 1.596540E+05
      122.00  3.446760E+03 1.579000E+05
      126.00  3.409130E+03 1.561770E+05
      130.00  3.386870E+03 1.551580E+05
      134.00  1.711550E+03 7.845160E+04
      138.00  1.095870E+03 5.025650E+04
      142.00  7.980400E+02 3.661600E+04
      146.00  6.295730E+02 2.889950E+04
      150.00  5.242560E+02 2.407540E+04
      154.00  4.537450E+02 2.084570E+04
      158.00  4.041600E+02 1.857460E+04
      162.00  3.680030E+02 1.691860E+04
      166.00  3.409120E+02 1.567810E+04
