# Data for C- transitions (Q) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
    13      8     13      2               999.13          1.82359E+07          2.73100E-03          1.07013E+09
    13      8     13      3              1032.29          8.91692E+06          1.42500E-03          1.07013E+09
    13      8     13      4              1065.13          4.46695E+07          7.60200E-03          1.07013E+09
    13      8     13      5              1097.34          7.58295E+06          1.37000E-03          1.07013E+09
    13      8     13      6              1128.49          1.89444E+07          3.61900E-03          1.07013E+09
    13      8     13      7              1158.06          4.37570E+07          8.80200E-03          1.07013E+09
    13      8     13      8              1185.38          3.40529E+06          7.17700E-04          1.07013E+09
    13      8     13      9              1209.60          2.17184E+07          4.76700E-03          1.07013E+09
    13      8     13     10              1229.59          1.42069E+07          3.22200E-03          1.07013E+09
    14      8     14      0               940.91          3.01897E+07          4.00900E-03          1.06005E+09
    14      8     14      1               973.88          5.95013E+07          8.46500E-03          1.06005E+09
    14      8     14      2              1006.96          1.61296E+07          2.45300E-03          1.06005E+09
    14      8     14      3              1039.91          9.67189E+06          1.56900E-03          1.06005E+09
    14      8     14      4              1072.45          4.27827E+07          7.38100E-03          1.06005E+09
    14      8     14      5              1104.25          6.50075E+06          1.18900E-03          1.06005E+09
    14      8     14      6              1134.84          1.87055E+07          3.61400E-03          1.06005E+09
    14      8     14      7              1163.67          4.17305E+07          8.47600E-03          1.06005E+09
    14      8     14      8              1190.03          3.99851E+06          8.49400E-04          1.06005E+09
    14      8     14      9              1212.97          1.73826E+07          3.83600E-03          1.06005E+09
    14      8     14     10              1231.22          1.67441E+06          3.80700E-04          1.06005E+09
    15      8     15      0               949.45          2.98531E+07          4.03700E-03          1.05485E+09
    15      8     15      1               982.34          5.66701E+07          8.20300E-03          1.05485E+09
    15      8     15      2              1015.26          1.39193E+07          2.15200E-03          1.05485E+09
    15      8     15      3              1047.97          1.04668E+07          1.72400E-03          1.05485E+09
    15      8     15      4              1080.18          4.05624E+07          7.09900E-03          1.05485E+09
    15      8     15      5              1111.51          5.39648E+06          1.00000E-03          1.05485E+09
    15      8     15      6              1141.48          1.83610E+07          3.58900E-03          1.05485E+09
    15      8     15      7              1169.48          3.94124E+07          8.08600E-03          1.05485E+09
    15      8     15      8              1194.75          4.67691E+06          1.00100E-03          1.05485E+09
    15      8     15      9              1216.23          1.36908E+07          3.03800E-03          1.05485E+09
    16      8     16      0               958.51          2.93252E+07          4.04100E-03          1.06641E+09
    16      8     16      1               991.29          5.33299E+07          7.86100E-03          1.06641E+09
    16      8     16      2              1024.03          1.16293E+07          1.82900E-03          1.06641E+09
    16      8     16      3              1056.48          1.12671E+07          1.88600E-03          1.06641E+09
    16      8     16      4              1088.31          3.79308E+07          6.73900E-03          1.06641E+09
    16      8     16      5              1119.12          4.29104E+06          8.06100E-04          1.06641E+09
    16      8     16      6              1148.39          1.78675E+07          3.53500E-03          1.06641E+09
    16      8     16      7              1175.46          3.67357E+07          7.61400E-03          1.06641E+09
    16      8     16      8              1199.48          5.43084E+06          1.17200E-03          1.06641E+09
    16      8     16      9              1219.27          1.15778E+07          2.58200E-03          1.06641E+09
    17      8     17      0               968.08          2.84948E+07          4.00600E-03          1.05705E+09
    17      8     17      1              1000.75          4.93224E+07          7.40900E-03          1.05705E+09
    17      8     17      2              1033.29          9.29072E+06          1.48800E-03          1.05705E+09
    17      8     17      3              1065.44          1.20075E+07          2.04500E-03          1.05705E+09
    17      8     17      4              1096.85          3.47736E+07          6.27500E-03          1.05705E+09
    17      8     17      5              1127.07          3.20906E+06          6.11500E-04          1.05705E+09
    17      8     17      6              1155.56          1.71597E+07          3.43700E-03          1.05705E+09
    17      8     17      7              1181.59          3.35948E+07          7.03600E-03          1.05705E+09
    17      8     17      8              1204.19          6.24241E+06          1.35800E-03          1.05705E+09
     1      9      1      0               869.31          1.87962E+07          2.13100E-03          1.06425E+09
     1      9      1      1               901.89          6.11589E+07          7.46200E-03          1.06425E+09
     1      9      1      2               934.94          3.95966E+07          5.19200E-03          1.06425E+09
     1      9      1      3               968.35          1.16385E+04          1.63700E-06          1.06425E+09
     1      9      1      4              1001.94          3.28859E+07          4.95200E-03          1.06425E+09
     1      9      1      5              1035.51          3.25984E+07          5.24300E-03          1.06425E+09
     1      9      1      6              1068.81          1.18853E+06          2.03700E-04          1.06425E+09
     1      9      1      7              1101.49          4.27030E+07          7.77200E-03          1.06425E+09
     1      9      1      8              1133.16          2.18451E+07          4.20800E-03          1.06425E+09
     1      9      1      9              1163.30          6.94219E+06          1.40900E-03          1.06425E+09
     1      9      1     10              1191.28          5.50568E+07          1.17200E-02          1.06425E+09
     1      9      1     11              1216.33          2.27421E+07          5.04700E-03          1.06425E+09
     1      9      1     12              1237.50          2.14786E+07          4.93400E-03          1.06425E+09
     1      9      1     13              1253.61          6.16619E+08          1.45400E-01          1.06425E+09
     1      9      1     14              1263.24          2.60256E+07          6.23000E-03          1.06425E+09
     2      9      2      0               870.60          2.01734E+07          2.29400E-03          1.06441E+09
     2      9      2      1               903.18          5.87181E+07          7.18500E-03          1.06441E+09
     2      9      2      2               936.23          3.93289E+07          5.17100E-03          1.06441E+09
     2      9      2      3               969.62          9.52796E+01          1.34400E-08          1.06441E+09
     2      9      2      4              1003.19          3.51014E+07          5.29900E-03          1.06441E+09
     2      9      2      5              1036.73          3.06970E+07          4.94900E-03          1.06441E+09
     2      9      2      6              1069.97          1.06871E+06          1.83500E-04          1.06441E+09
     2      9      2      7              1102.58          4.27987E+07          7.80500E-03          1.06441E+09
     2      9      2      8              1134.16          2.17738E+07          4.20100E-03          1.06441E+09
     2      9      2      9              1164.17          6.74155E+06          1.37100E-03          1.06441E+09
     2      9      2     10              1192.00          5.45235E+07          1.16200E-02          1.06441E+09
     2      9      2     11              1216.85          2.30645E+07          5.12300E-03          1.06441E+09
     2      9      2     12              1237.76          2.67898E+07          6.15600E-03          1.06441E+09
     2      9      2     13              1253.53          6.06794E+08          1.43000E-01          1.06441E+09
     2      9      2     14              1262.72          3.25733E+07          7.79000E-03          1.06441E+09
     3      9      3      0               872.53          2.02255E+07          2.31000E-03          1.06425E+09
     3      9      3      1               905.11          5.83630E+07          7.17200E-03          1.06425E+09
     3      9      3      2               938.16          3.87981E+07          5.12200E-03          1.06425E+09
     3      9      3      3               971.53          5.60796E+02          7.94000E-08          1.06425E+09
     3      9      3      4              1005.06          3.51271E+07          5.32300E-03          1.06425E+09
     3      9      3      5              1038.54          3.02102E+07          4.88800E-03          1.06425E+09
     3      9      3      6              1071.71          1.10653E+06          1.90600E-04          1.06425E+09
     3      9      3      7              1104.21          4.25132E+07          7.77500E-03          1.06425E+09
     3      9      3      8              1135.64          2.16860E+07          4.19500E-03          1.06425E+09
     3      9      3      9              1165.47          6.43967E+06          1.31200E-03          1.06425E+09
     3      9      3     10              1193.06          5.36676E+07          1.14600E-02          1.06425E+09
     3      9      3     11              1217.61          2.34418E+07          5.21300E-03          1.06425E+09
     3      9      3     12              1238.12          3.60930E+07          8.29900E-03          1.06425E+09
     3      9      3     13              1253.39          5.87226E+08          1.38400E-01          1.06425E+09
     3      9      3     14              1261.88          4.10202E+07          9.79800E-03          1.06425E+09
     4      9      4      0               875.09          2.02460E+07          2.32600E-03          1.02028E+09
     4      9      4      1               907.68          5.79583E+07          7.16300E-03          1.02028E+09
     4      9      4      2               940.71          3.80809E+07          5.05500E-03          1.02028E+09
     4      9      4      3               974.05          5.46245E+03          7.77400E-07          1.02028E+09
     4      9      4      4              1007.54          3.50815E+07          5.34200E-03          1.02028E+09
     4      9      4      5              1040.94          2.96092E+07          4.81300E-03          1.02028E+09
     4      9      4      6              1074.00          1.16477E+06          2.01500E-04          1.02028E+09
     4      9      4      7              1106.36          4.21211E+07          7.73400E-03          1.02028E+09
     4      9      4      8              1137.60          2.15601E+07          4.18500E-03          1.02028E+09
     4      9      4      9              1167.18          6.04812E+06          1.23600E-03          1.02028E+09
     4      9      4     10              1194.45          5.24854E+07          1.12300E-02          1.02028E+09
     4      9      4     11              1218.58          2.37533E+07          5.29100E-03          1.02028E+09
     4      9      4     12              1238.57          5.11997E+07          1.17800E-02          1.02028E+09
     4      9      4     13              1253.14          5.52489E+08          1.30100E-01          1.02028E+09
     5      9      5      0               878.27          2.02593E+07          2.34400E-03          1.06389E+09
     5      9      5      1               910.86          5.74582E+07          7.15100E-03          1.06389E+09
     5      9      5      2               943.88          3.71736E+07          4.96800E-03          1.06389E+09
     5      9      5      3               977.19          1.93212E+04          2.76700E-06          1.06389E+09
     5      9      5      4              1010.61          3.49999E+07          5.36200E-03          1.06389E+09
     5      9      5      5              1043.92          2.88614E+07          4.71800E-03          1.06389E+09
     5      9      5      6              1076.84          1.24343E+06          2.16300E-04          1.06389E+09
     5      9      5      7              1109.02          4.16246E+07          7.67900E-03          1.06389E+09
     5      9      5      8              1140.01          2.13886E+07          4.17000E-03          1.06389E+09
     5      9      5      9              1169.28          5.57571E+06          1.14300E-03          1.06389E+09
     5      9      5     10              1196.14          5.09446E+07          1.09300E-02          1.06389E+09
     5      9      5     11              1219.75          2.37952E+07          5.31000E-03          1.06389E+09
     5      9      5     12              1239.06          7.47959E+07          1.72200E-02          1.06389E+09
     5      9      5     13              1252.74          4.94889E+08          1.16500E-01          1.06389E+09
     6      9      6      0               882.07          2.02679E+07          2.36500E-03          1.06388E+09
     6      9      6      1               914.66          5.68455E+07          7.13400E-03          1.06388E+09
     6      9      6      2               947.66          3.60709E+07          4.85900E-03          1.06388E+09
     6      9      6      3               980.92          4.78779E+04          6.91000E-06          1.06388E+09
     6      9      6      4              1014.26          3.48841E+07          5.38300E-03          1.06388E+09
     6      9      6      5              1047.45          2.79561E+07          4.60100E-03          1.06388E+09
     6      9      6      6              1080.21          1.34495E+06          2.35400E-04          1.06388E+09
     6      9      6      7              1112.16          4.10204E+07          7.61100E-03          1.06388E+09
     6      9      6      8              1142.86          2.11635E+07          4.14600E-03          1.06388E+09
     6      9      6      9              1171.74          5.03289E+06          1.03700E-03          1.06388E+09
     6      9      6     10              1198.10          4.90093E+07          1.05500E-02          1.06388E+09
     6      9      6     11              1221.06          2.32661E+07          5.20300E-03          1.06388E+09
     6      9      6     12              1239.54          1.10589E+08          2.54900E-02          1.06388E+09
     6      9      6     13              1252.11          4.05802E+08          9.54300E-02          1.06388E+09
     7      9      7      0               886.47          2.02712E+07          2.38900E-03          1.06395E+09
     7      9      7      1               919.06          5.61053E+07          7.10900E-03          1.06395E+09
     7      9      7      2               952.03          3.47674E+07          4.72700E-03          1.06395E+09
     7      9      7      3               985.23          9.85161E+04          1.43400E-05          1.06395E+09
     7      9      7      4              1018.48          3.47271E+07          5.40300E-03          1.06395E+09
     7      9      7      5              1051.53          2.68865E+07          4.45900E-03          1.06395E+09
     7      9      7      6              1084.09          1.47253E+06          2.59600E-04          1.06395E+09
     7      9      7      7              1115.77          4.03021E+07          7.52600E-03          1.06395E+09
     7      9      7      8              1146.12          2.08763E+07          4.11300E-03          1.06395E+09
     7      9      7      9              1174.53          4.43173E+06          9.17100E-04          1.06395E+09
     7      9      7     10              1200.30          4.66453E+07          1.00800E-02          1.06395E+09
     7      9      7     11              1222.49          2.17467E+07          4.87500E-03          1.06395E+09
     7      9      7     12              1239.96          1.63165E+08          3.76300E-02          1.06395E+09
     7      9      7     13              1251.13          2.79422E+08          6.56100E-02          1.06395E+09
     8      9      8      0               891.46          2.02654E+07          2.41600E-03          1.06465E+09
     8      9      8      1               924.05          5.52200E+07          7.07300E-03          1.06465E+09
     8      9      8      2               956.98          3.32575E+07          4.56900E-03          1.06465E+09
     8      9      8      3               990.12          1.80179E+05          2.65000E-05          1.06465E+09
     8      9      8      4              1023.25          3.45161E+07          5.42100E-03          1.06465E+09
     8      9      8      5              1056.13          2.56470E+07          4.29100E-03          1.06465E+09
     8      9      8      6              1088.46          1.62971E+06          2.89600E-04          1.06465E+09
     8      9      8      7              1119.83          3.94607E+07          7.42300E-03          1.06465E+09
     8      9      8      8              1149.75          2.05184E+07          4.06900E-03          1.06465E+09
     8      9      8      9              1177.63          3.78619E+06          7.87600E-04          1.06465E+09
     8      9      8     10              1202.69          4.38287E+07          9.51000E-03          1.06465E+09
     8      9      8     11              1223.98          1.87255E+07          4.20800E-03          1.06465E+09
     8      9      8     12              1240.25          2.36862E+08          5.46500E-02          1.06465E+09
     9      9      9      0               897.04          2.02445E+07          2.44400E-03          1.06487E+09
     9      9      9      1               929.61          5.41676E+07          7.02200E-03          1.06487E+09
     9      9      9      2               962.50          3.15361E+07          4.38200E-03          1.06487E+09
     9      9      9      3               995.55          3.03340E+05          4.51000E-05          1.06487E+09
     9      9      9      4              1028.55          3.42322E+07          5.43200E-03          1.06487E+09
     9      9      9      5              1061.24          2.42331E+07          4.09400E-03          1.06487E+09
     9      9      9      6              1093.29          1.82014E+06          3.26300E-04          1.06487E+09
     9      9      9      7              1124.30          3.84829E+07          7.29700E-03          1.06487E+09
     9      9      9      8              1153.74          2.00808E+07          4.01000E-03          1.06487E+09
     9      9      9      9              1180.99          3.11272E+06          6.51200E-04          1.06487E+09
     9      9      9     10              1205.24          4.05612E+07          8.83800E-03          1.06487E+09
     9      9      9     11              1225.46          1.37512E+07          3.09800E-03          1.06487E+09
     9      9      9     12              1240.30          3.31658E+08          7.65300E-02          1.06487E+09
    10      9     10      0               903.18          2.01992E+07          2.47200E-03          1.06591E+09
    10      9     10      1               935.74          5.29176E+07          6.95000E-03          1.06591E+09
    10      9     10      2               968.58          2.95984E+07          4.16500E-03          1.06591E+09
    10      9     10      3              1001.53          4.79900E+05          7.22100E-05          1.06591E+09
    10      9     10      4              1034.38          3.38478E+07          5.43200E-03          1.06591E+09
    10      9     10      5              1066.84          2.26409E+07          3.86500E-03          1.06591E+09
    10      9     10      6              1098.58          2.04720E+06          3.70600E-04          1.06591E+09
    10      9     10      7              1129.17          3.73504E+07          7.14300E-03          1.06591E+09
    10      9     10      8              1158.06          1.95530E+07          3.93300E-03          1.06591E+09
    10      9     10      9              1184.59          2.43124E+06          5.11700E-04          1.06591E+09
    10      9     10     10              1207.90          3.68989E+07          8.07500E-03          1.06591E+09
    10      9     10     11              1226.88          6.97473E+06          1.57500E-03          1.06591E+09
    10      9     10     12              1239.98          4.29802E+08          9.91300E-02          1.06591E+09
    11      9     11      0               909.88          2.01143E+07          2.49800E-03          1.06819E+09
    11      9     11      1               942.43          5.14286E+07          6.85200E-03          1.06819E+09
    11      9     11      2               975.20          2.74401E+07          3.91400E-03          1.06819E+09
    11      9     11      3              1008.04          7.22531E+05          1.10100E-04          1.06819E+09
    11      9     11      4              1040.70          3.33253E+07          5.41400E-03          1.06819E+09
    11      9     11      5              1072.91          2.08676E+07          3.60300E-03          1.06819E+09
    11      9     11      6              1104.29          2.31346E+06          4.23200E-04          1.06819E+09
    11      9     11      7              1134.40          3.60375E+07          6.95600E-03          1.06819E+09
    11      9     11      8              1162.67          1.89217E+07          3.83700E-03          1.06819E+09
    11      9     11      9              1188.37          1.76659E+06          3.74200E-04          1.06819E+09
    11      9     11     10              1210.60          3.30020E+07          7.25500E-03          1.06819E+09
    11      9     11     11              1228.14          7.53601E+05          1.70500E-04          1.06819E+09
    12      9     12      0               917.15          1.99674E+07          2.51900E-03          1.06991E+09
    12      9     12      1               949.66          4.96423E+07          6.71600E-03          1.06991E+09
    12      9     12      2               982.37          2.50562E+07          3.62700E-03          1.06991E+09
    12      9     12      3              1015.07          1.04387E+06          1.61300E-04          1.06991E+09
    12      9     12      4              1047.53          3.26122E+07          5.36800E-03          1.06991E+09
    12      9     12      5              1079.44          1.89115E+07          3.30500E-03          1.06991E+09
    12      9     12      6              1110.42          2.61975E+06          4.84500E-04          1.06991E+09
    12      9     12      7              1139.99          3.45090E+07          6.72700E-03          1.06991E+09
    12      9     12      8              1167.54          1.81675E+07          3.71500E-03          1.06991E+09
    12      9     12      9              1192.31          1.15006E+06          2.45200E-04          1.06991E+09
    12      9     12     10              1213.29          2.92364E+07          6.45600E-03          1.06991E+09
    12      9     12     11              1229.12          4.05146E+06          9.18100E-04          1.06991E+09
    13      9     13      0               924.97          1.97098E+07          2.52900E-03          1.07433E+09
    13      9     13      1               957.45          4.75143E+07          6.53300E-03          1.07433E+09
    13      9     13      2               990.06          2.24166E+07          3.29600E-03          1.07433E+09
    13      9     13      3              1022.61          1.44921E+06          2.27300E-04          1.07433E+09
    13      9     13      4              1054.84          3.16497E+07          5.28200E-03          1.07433E+09
    13      9     13      5              1086.42          1.67696E+07          2.96900E-03          1.07433E+09
    13      9     13      6              1116.94          2.96330E+06          5.54500E-04          1.07433E+09
    13      9     13      7              1145.90          3.27165E+07          6.44400E-03          1.07433E+09
    13      9     13      8              1172.65          1.72623E+07          3.56100E-03          1.07433E+09
    13      9     13      9              1196.34          6.20462E+05          1.33200E-04          1.07433E+09
    13      9     13     10              1215.89          2.64013E+07          5.85500E-03          1.07433E+09
    14      9     14      0               933.35          1.93183E+07          2.52400E-03          1.07821E+09
    14      9     14      1               965.78          4.48430E+07          6.27400E-03          1.07821E+09
    14      9     14      2               998.30          1.95831E+07          2.92700E-03          1.07821E+09
    14      9     14      3              1030.67          1.95477E+06          3.11500E-04          1.07821E+09
    14      9     14      4              1062.64          3.03060E+07          5.13300E-03          1.07821E+09
    14      9     14      5              1093.84          1.44541E+07          2.59400E-03          1.07821E+09
    14      9     14      6              1123.86          3.33630E+06          6.32100E-04          1.07821E+09
    14      9     14      7              1152.13          3.05916E+07          6.09100E-03          1.07821E+09
    14      9     14      8              1177.96          1.61631E+07          3.36400E-03          1.07821E+09
    14      9     14      9              1200.43          2.23952E+05          4.84100E-05          1.07821E+09
    14      9     14     10              1218.30          2.64616E+07          5.89100E-03          1.07821E+09
    15      9     15      0               942.31          1.86721E+07          2.48700E-03          1.04844E+09
    15      9     15      1               974.69          4.15276E+07          5.91800E-03          1.04844E+09
    15      9     15      2              1007.09          1.64979E+07          2.51000E-03          1.04844E+09
    15      9     15      3              1039.27          2.53996E+06          4.11500E-04          1.04844E+09
    15      9     15      4              1070.94          2.84593E+07          4.89600E-03          1.04844E+09
    15      9     15      5              1101.72          1.19649E+07          2.17800E-03          1.04844E+09
    15      9     15      6              1131.16          3.71730E+06          7.13500E-04          1.04844E+09
    15      9     15      7              1158.66          2.80312E+07          5.64500E-03          1.04844E+09
    15      9     15      8              1183.45          1.48024E+07          3.11000E-03          1.04844E+09
    15      9     15      9              1204.52          1.52220E+04          3.31300E-06          1.04844E+09
     1     10      1      0               861.20          1.33747E+07          1.48800E-03          1.07051E+09
     1     10      1      1               893.16          4.45605E+07          5.33200E-03          1.07051E+09
     1     10      1      2               925.56          4.02207E+07          5.16800E-03          1.07051E+09
     1     10      1      3               958.29          2.44142E+06          3.36300E-04          1.07051E+09
     1     10      1      4               991.18          1.84926E+07          2.72500E-03          1.07051E+09
     1     10      1      5              1024.02          3.45996E+07          5.44200E-03          1.07051E+09
     1     10      1      6              1056.57          2.16036E+06          3.61800E-04          1.07051E+09
     1     10      1      7              1088.49          2.03943E+07          3.62500E-03          1.07051E+09
     1     10      1      8              1119.41          3.41341E+07          6.41600E-03          1.07051E+09
     1     10      1      9              1148.81          1.43873E+06          2.84800E-04          1.07051E+09
     1     10      1     10              1176.09          2.15306E+07          4.46700E-03          1.07051E+09
     1     10      1     11              1200.50          4.15173E+07          8.97500E-03          1.07051E+09
     1     10      1     12              1221.12          4.79495E+06          1.07200E-03          1.07051E+09
     1     10      1     13              1236.80          1.58415E+08          3.63500E-02          1.07051E+09
     1     10      1     14              1246.17          2.17939E+08          5.07700E-02          1.07051E+09
     2     10      2      0               862.52          1.33734E+07          1.49200E-03          1.07076E+09
     2     10      2      1               894.49          4.43925E+07          5.32800E-03          1.07076E+09
     2     10      2      2               926.89          3.98336E+07          5.13300E-03          1.07076E+09
     2     10      2      3               959.61          2.34031E+06          3.23300E-04          1.07076E+09
     2     10      2      4               992.47          1.85484E+07          2.74100E-03          1.07076E+09
     2     10      2      5              1025.29          3.42893E+07          5.40700E-03          1.07076E+09
     2     10      2      6              1057.79          2.07850E+06          3.48800E-04          1.07076E+09
     2     10      2      7              1089.65          2.03571E+07          3.62600E-03          1.07076E+09
     2     10      2      8              1120.48          3.38705E+07          6.37900E-03          1.07076E+09
     2     10      2      9              1149.77          1.45886E+06          2.89300E-04          1.07076E+09
     2     10      2     10              1176.90          2.10660E+07          4.37700E-03          1.07076E+09
     2     10      2     11              1201.12          4.12164E+07          8.91900E-03          1.07076E+09
     2     10      2     12              1221.48          4.55759E+06          1.02000E-03          1.07076E+09
     2     10      2     13              1236.84          1.77830E+08          4.08100E-02          1.07076E+09
     2     10      2     14              1245.78          1.76730E+08          4.11400E-02          1.07076E+09
     3     10      3      0               864.50          1.33699E+07          1.49900E-03          1.07111E+09
     3     10      3      1               896.47          4.41341E+07          5.32000E-03          1.07111E+09
     3     10      3      2               928.87          3.92473E+07          5.07900E-03          1.07111E+09
     3     10      3      3               961.58          2.19120E+06          3.03900E-04          1.07111E+09
     3     10      3      4               994.42          1.86313E+07          2.76400E-03          1.07111E+09
     3     10      3      5              1027.18          3.38182E+07          5.35200E-03          1.07111E+09
     3     10      3      6              1059.61          1.95696E+06          3.29600E-04          1.07111E+09
     3     10      3      7              1091.38          2.03013E+07          3.62700E-03          1.07111E+09
     3     10      3      8              1122.07          3.34699E+07          6.32100E-03          1.07111E+09
     3     10      3      9              1151.18          1.48778E+06          2.95700E-04          1.07111E+09
     3     10      3     10              1178.09          2.03737E+07          4.24200E-03          1.07111E+09
     3     10      3     11              1202.02          4.07365E+07          8.82900E-03          1.07111E+09
     3     10      3     12              1222.01          4.10270E+06          9.19000E-04          1.07111E+09
     3     10      3     13              1236.88          2.08806E+08          4.79200E-02          1.07111E+09
     3     10      3     14              1245.14          1.18519E+08          2.75600E-02          1.07111E+09
     4     10      4      0               867.12          1.33637E+07          1.50700E-03          1.01993E+09
     4     10      4      1               899.11          4.37795E+07          5.30900E-03          1.01993E+09
     4     10      4      2               931.51          3.84554E+07          5.00500E-03          1.01993E+09
     4     10      4      3               964.19          1.99721E+06          2.78500E-04          1.01993E+09
     4     10      4      4               996.99          1.87393E+07          2.79400E-03          1.01993E+09
     4     10      4      5              1029.69          3.31794E+07          5.27700E-03          1.01993E+09
     4     10      4      6              1062.02          1.79766E+06          3.04100E-04          1.01993E+09
     4     10      4      7              1093.66          2.02263E+07          3.62900E-03          1.01993E+09
     4     10      4      8              1124.17          3.29261E+07          6.24200E-03          1.01993E+09
     4     10      4      9              1153.05          1.52401E+06          3.03900E-04          1.01993E+09
     4     10      4     10              1179.66          1.94593E+07          4.06200E-03          1.01993E+09
     4     10      4     11              1203.19          4.00480E+07          8.69600E-03          1.01993E+09
     4     10      4     12              1222.67          3.32974E+06          7.46700E-04          1.01993E+09
     4     10      4     13              1236.87          2.52814E+08          5.80200E-02          1.01993E+09
     5     10      5      0               870.39          1.33520E+07          1.51700E-03          1.07236E+09
     5     10      5      1               902.39          4.33172E+07          5.29100E-03          1.07236E+09
     5     10      5      2               934.79          3.74493E+07          4.90900E-03          1.07236E+09
     5     10      5      3               967.44          1.76348E+06          2.47600E-04          1.07236E+09
     5     10      5      4              1000.19          1.88687E+07          2.83100E-03          1.07236E+09
     5     10      5      5              1032.81          3.23636E+07          5.17800E-03          1.07236E+09
     5     10      5      6              1065.02          1.60385E+06          2.72900E-04          1.07236E+09
     5     10      5      7              1096.48          2.01298E+07          3.63000E-03          1.07236E+09
     5     10      5      8              1126.77          3.22310E+07          6.13800E-03          1.07236E+09
     5     10      5      9              1155.35          1.56568E+06          3.13500E-04          1.07236E+09
     5     10      5     10              1181.57          1.83303E+07          3.83900E-03          1.07236E+09
     5     10      5     11              1204.60          3.91195E+07          8.51500E-03          1.07236E+09
     5     10      5     12              1223.43          2.17488E+06          4.88300E-04          1.07236E+09
     5     10      5     13              1236.77          3.09662E+08          7.10500E-02          1.07236E+09
     6     10      6      0               874.30          1.33316E+07          1.52900E-03          1.07342E+09
     6     10      6      1               906.31          4.27319E+07          5.26500E-03          1.07342E+09
     6     10      6      2               938.69          3.62184E+07          4.78700E-03          1.07342E+09
     6     10      6      3               971.32          1.49789E+06          2.12000E-04          1.07342E+09
     6     10      6      4              1004.00          1.90129E+07          2.87500E-03          1.07342E+09
     6     10      6      5              1036.51          3.13586E+07          5.05400E-03          1.07342E+09
     6     10      6      6              1068.58          1.38062E+06          2.36500E-04          1.07342E+09
     6     10      6      7              1099.84          2.00072E+07          3.63000E-03          1.07342E+09
     6     10      6      8              1129.85          3.13742E+07          6.00800E-03          1.07342E+09
     6     10      6      9              1158.07          1.61053E+06          3.24000E-04          1.07342E+09
     6     10      6     10              1183.80          1.69967E+07          3.57300E-03          1.07342E+09
     6     10      6     11              1206.22          3.79298E+07          8.27800E-03          1.07342E+09
     6     10      6     12              1224.25          7.87664E+05          1.77100E-04          1.07342E+09
     6     10      6     13              1236.50          3.73162E+08          8.55800E-02          1.07342E+09
     7     10      7      0               878.83          1.32976E+07          1.54100E-03          1.07488E+09
     7     10      7      1               910.85          4.20031E+07          5.22700E-03          1.07488E+09
     7     10      7      2               943.23          3.47503E+07          4.63700E-03          1.07488E+09
     7     10      7      3               975.81          1.21027E+06          1.72900E-04          1.07488E+09
     7     10      7      4              1008.41          1.91616E+07          2.92300E-03          1.07488E+09
     7     10      7      5              1040.80          3.01489E+07          4.89900E-03          1.07488E+09
     7     10      7      6              1072.69          1.13542E+06          1.96000E-04          1.07488E+09
     7     10      7      7              1103.70          1.98502E+07          3.62700E-03          1.07488E+09
     7     10      7      8              1133.38          3.03433E+07          5.84700E-03          1.07488E+09
     7     10      7      9              1161.16          1.65594E+06          3.34900E-04          1.07488E+09
     7     10      7     10              1186.33          1.54715E+07          3.26600E-03          1.07488E+09
     7     10      7     11              1208.01          3.64891E+07          7.98700E-03          1.07488E+09
     7     10      7     12              1225.07          4.86680E+03          1.09600E-06          1.07488E+09
     7     10      7     13              1235.97          4.19724E+08          9.61800E-02          1.07488E+09
     8     10      8      0               883.98          1.32470E+07          1.55300E-03          1.07807E+09
     8     10      8      1               916.01          4.10933E+07          5.17200E-03          1.07807E+09
     8     10      8      2               948.37          3.30306E+07          4.45600E-03          1.07807E+09
     8     10      8      3               980.90          9.15124E+05          1.32100E-04          1.07807E+09
     8     10      8      4              1013.41          1.93044E+07          2.97400E-03          1.07807E+09
     8     10      8      5              1045.65          2.87102E+07          4.70900E-03          1.07807E+09
     8     10      8      6              1077.33          8.78865E+05          1.53000E-04          1.07807E+09
     8     10      8      7              1108.05          1.96462E+07          3.61800E-03          1.07807E+09
     8     10      8      8              1137.34          2.91229E+07          5.65100E-03          1.07807E+09
     8     10      8      9              1164.61          1.69881E+06          3.45600E-04          1.07807E+09
     8     10      8     10              1189.12          1.37723E+07          2.92100E-03          1.07807E+09
     8     10      8     11              1209.92          3.48806E+07          7.65900E-03          1.07807E+09
     8     10      8     12              1225.82          2.54583E+06          5.73800E-04          1.07807E+09
     9     10      9      0               889.75          1.31163E+07          1.55800E-03          1.07951E+09
     9     10      9      1               921.79          4.00520E+07          5.10500E-03          1.07951E+09
     9     10      9      2               954.12          3.10382E+07          4.23800E-03          1.07951E+09
     9     10      9      3               986.59          6.18035E+05          9.02300E-05          1.07951E+09
     9     10      9      4              1018.98          1.93355E+07          3.01100E-03          1.07951E+09
     9     10      9      5              1051.06          2.70918E+07          4.48900E-03          1.07951E+09
     9     10      9      6              1082.49          6.19043E+05          1.08800E-04          1.07951E+09
     9     10      9      7              1112.88          1.93680E+07          3.59800E-03          1.07951E+09
     9     10      9      8              1141.72          2.76950E+07          5.41500E-03          1.07951E+09
     9     10      9      9              1168.40          1.73540E+06          3.55400E-04          1.07951E+09
