# Data for C+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
     5      9      6      4              1016.10          1.90476E+07          2.49600E-03          1.00671E+09
     5      9      4      4              1005.88          1.43276E+07          2.65800E-03          1.00671E+09
     5      9      6      5              1049.42          1.66336E+07          2.32500E-03          1.00671E+09
     5      9      4      5              1039.18          1.18466E+07          2.34500E-03          1.00671E+09
     5      9      6      6              1082.30          3.82899E+05          5.69300E-05          1.00671E+09
     5      9      4      6              1072.12          4.98532E+05          1.05100E-04          1.00671E+09
     5      9      6      7              1114.38          2.38951E+07          3.76600E-03          1.00671E+09
     5      9      4      7              1104.37          1.48700E+07          3.32500E-03          1.00671E+09
     5      9      6      8              1145.20          1.74236E+07          2.90000E-03          1.00671E+09
     5      9      4      8              1135.50          5.44431E+06          1.28700E-03          1.00671E+09
     5      9      6      9              1174.20          5.73238E+05          1.00300E-04          1.00671E+09
     5      9      4      9              1164.97          4.15337E+06          1.03300E-03          1.00671E+09
     5      9      6     10              1200.67          2.49482E+07          4.56500E-03          1.00671E+09
     5      9      4     10              1192.13          1.85391E+07          4.83000E-03          1.00671E+09
     5      9      6     11              1223.73          1.93031E+07          3.66900E-03          1.00671E+09
     5      9      4     11              1216.17          4.05057E+06          1.09800E-03          1.00671E+09
     5      9      6     12              1242.29          7.87325E+07          1.54200E-02          1.00671E+09
     5      9      4     12              1236.07          1.05793E+07          2.96300E-03          1.00671E+09
     5      9      6     13              1254.91          1.32941E+08          2.65700E-02          1.00671E+09
     5      9      4     13              1250.59          3.01357E+08          8.64100E-02          1.00671E+09
     6      9      7      0               888.21          4.59374E+06          4.71100E-04          9.11121E+08
     6      9      5      0               876.94          1.13949E+07          1.55300E-03          9.11121E+08
     6      9      7      1               920.93          1.17207E+07          1.29200E-03          9.11121E+08
     6      9      5      1               909.43          3.44876E+07          5.05600E-03          9.11121E+08
     6      9      7      2               954.04          5.40931E+06          6.40100E-04          9.11121E+08
     6      9      5      2               942.34          2.65972E+07          4.18700E-03          9.11121E+08
     6      9      7      3               987.38          1.01272E+06          1.28400E-04          9.11121E+08
     6      9      5      3               975.53          6.95616E+05          1.17400E-04          9.11121E+08
     6      9      7      4              1020.78          1.36261E+07          1.84600E-03          9.11121E+08
     6      9      5      4              1008.84          1.33048E+07          2.40000E-03          9.11121E+08
     6      9      7      5              1053.98          7.39865E+06          1.06800E-03          9.11121E+08
     6      9      5      5              1042.03          1.70757E+07          3.28700E-03          9.11121E+08
     6      9      7      6              1086.69          2.11190E+06          3.24200E-04          9.11121E+08
     6      9      5      6              1074.83          2.02538E+05          4.14800E-05          9.11121E+08
     6      9      7      7              1118.53          2.21843E+07          3.60800E-03          9.11121E+08
     6      9      5      7              1106.89          9.75218E+06          2.11800E-03          9.11121E+08
     6      9      7      8              1149.03          1.23716E+07          2.12300E-03          9.11121E+08
     6      9      5      8              1137.76          7.66267E+06          1.75800E-03          9.11121E+08
     6      9      7      9              1177.59          1.31947E+06          2.37900E-04          9.11121E+08
     6      9      5      9              1166.91          3.27170E+05          7.89800E-05          9.11121E+08
     6      9      7     10              1203.49          2.52846E+07          4.76100E-03          9.11121E+08
     6      9      5     10              1193.66          7.99079E+06          2.01800E-03          9.11121E+08
     6      9      7     11              1225.80          1.93008E+07          3.77000E-03          9.11121E+08
     6      9      5     11              1217.17          2.31903E+06          6.09000E-04          9.11121E+08
     6      9      7     12              1243.37          9.19988E+07          1.84900E-02          9.11121E+08
     6      9      5     12              1236.40          1.47911E+07          4.00800E-03          9.11121E+08
     6      9      7     13              1254.60          5.59787E+07          1.14500E-02          9.11121E+08
     6      9      5     13              1250.02          1.91872E+08          5.31500E-02          9.11121E+08
     7      9      8      0               893.00          1.49148E+07          1.57400E-03          9.81422E+08
     7      9      6      0               880.13          2.84393E+06          3.81300E-04          9.81422E+08
     7      9      8      1               925.70          4.44804E+07          5.04500E-03          9.81422E+08
     7      9      6      1               912.58          6.41651E+06          9.24900E-04          9.81422E+08
     7      9      8      2               958.76          3.36675E+07          4.09600E-03          9.81422E+08
     7      9      6      2               945.42          1.98512E+06          3.07100E-04          9.81422E+08
     7      9      8      3               992.01          6.75338E+05          8.79600E-05          9.81422E+08
     7      9      6      3               978.52          1.37274E+06          2.27500E-04          9.81422E+08
     7      9      8      4              1025.28          1.95949E+07          2.72600E-03          9.81422E+08
     7      9      6      4              1011.70          6.61608E+06          1.17200E-03          9.81422E+08
     7      9      8      5              1058.29          2.67958E+07          3.97200E-03          9.81422E+08
     7      9      6      5              1044.72          7.49626E+05          1.41600E-04          9.81422E+08
     7      9      8      6              1090.75          7.57323E+05          1.19300E-04          9.81422E+08
     7      9      6      6              1077.31          5.65884E+06          1.13700E-03          9.81422E+08
     7      9      8      7              1122.25          1.53754E+07          2.56300E-03          9.81422E+08
     7      9      6      7              1109.08          1.09512E+07          2.33100E-03          9.81422E+08
     7      9      8      8              1152.31          1.97996E+07          3.48000E-03          9.81422E+08
     7      9      6      8              1139.61          1.09679E+05          2.46500E-05          9.81422E+08
     7      9      8      9              1180.31          6.14198E+05          1.13200E-04          9.81422E+08
     7      9      6      9              1168.32          1.36932E+07          3.23500E-03          9.81422E+08
     7      9      8     10              1205.49          9.30853E+06          1.79000E-03          9.81422E+08
     7      9      6     10              1194.53          2.21336E+07          5.46600E-03          9.81422E+08
     7      9      8     11              1226.88          7.32585E+06          1.45900E-03          9.81422E+08
     7      9      6     11              1217.35          2.39631E+06          6.14600E-04          9.81422E+08
     7      9      8     12              1243.22          1.17228E+08          2.39800E-02          9.81422E+08
     7      9      6     12              1235.72          1.46848E+07          3.88100E-03          9.81422E+08
     7      9      6     13              1248.21          2.37447E+08          6.40300E-02          9.81422E+08
     8      9      9      0               898.85          1.35309E+07          1.46700E-03          1.02259E+09
     8      9      7      0               884.43          5.62481E+06          7.48000E-04          1.02259E+09
     8      9      9      1               931.56          3.84791E+07          4.48200E-03          1.02259E+09
     8      9      7      1               916.86          1.43305E+07          2.04800E-03          1.02259E+09
     8      9      9      2               964.60          2.59905E+07          3.24600E-03          1.02259E+09
     8      9      7      2               949.67          7.12886E+06          1.09300E-03          1.02259E+09
     8      9      9      3               997.79          2.65049E+04          3.54200E-06          1.02259E+09
     8      9      7      3               982.71          4.06776E+05          6.67800E-05          1.02259E+09
     8      9      9      4              1030.94          2.18041E+07          3.11000E-03          1.02259E+09
     8      9      7      4              1015.78          9.16556E+06          1.60800E-03          1.02259E+09
     8      9      9      5              1063.78          2.34269E+07          3.55800E-03          1.02259E+09
     8      9      7      5              1048.66          3.39352E+06          6.34400E-04          1.02259E+09
     8      9      9      6              1095.99          2.72324E+04          4.39000E-06          1.02259E+09
     8      9      7      6              1081.03          2.74021E+06          5.44400E-04          1.02259E+09
     8      9      9      7              1127.15          2.08295E+07          3.55200E-03          1.02259E+09
     8      9      7      7              1112.53          1.08654E+07          2.28600E-03          1.02259E+09
     8      9      9      8              1156.75          2.20085E+07          3.95200E-03          1.02259E+09
     8      9      7      8              1142.70          8.60500E+05          1.91000E-04          1.02259E+09
     8      9      9      9              1184.14          3.06815E+05          5.77400E-05          1.02259E+09
     8      9      7      9              1170.95          8.63254E+06          2.01200E-03          1.02259E+09
     8      9      9     10              1208.52          1.33968E+07          2.62600E-03          1.02259E+09
     8      9      7     10              1196.55          1.78576E+07          4.34600E-03          1.02259E+09
     8      9      9     11              1228.86          8.33512E+06          1.68900E-03          1.02259E+09
     8      9      7     11              1218.60          1.96085E+06          4.95000E-04          1.02259E+09
     8      9      9     12              1243.77          1.86106E+08          3.86400E-02          1.02259E+09
     8      9      7     12              1235.96          3.22241E+07          8.36800E-03          1.02259E+09
     8      9      7     13              1247.06          1.96210E+08          5.18700E-02          1.02259E+09
     9      9     10      0               905.28          9.85936E+06          1.09700E-03          9.83316E+08
     9      9      8      0               889.34          8.24624E+06          1.09300E-03          9.83316E+08
     9      9     10      1               937.99          2.63993E+07          3.15200E-03          9.83316E+08
     9      9      8      1               921.77          2.24951E+07          3.20400E-03          9.83316E+08
     9      9     10      2               971.00          1.51816E+07          1.94300E-03          9.83316E+08
     9      9      8      2               954.54          1.39434E+07          2.13000E-03          9.83316E+08
     9      9     10      3              1004.11          2.82204E+05          3.86100E-05          9.83316E+08
     9      9      8      3               987.50          5.54924E+02          9.07200E-08          9.83316E+08
     9      9     10      4              1037.13          2.02497E+07          2.95600E-03          9.83316E+08
     9      9      8      4              1020.46          1.03523E+07          1.80700E-03          9.83316E+08
     9      9     10      5              1069.77          1.66759E+07          2.59000E-03          9.83316E+08
     9      9      8      5              1053.16          7.24720E+06          1.34800E-03          9.83316E+08
     9      9     10      6              1101.68          2.83964E+05          4.67700E-05          9.83316E+08
     9      9      8      6              1085.30          5.24829E+05          1.03600E-04          9.83316E+08
     9      9     10      7              1132.45          2.30956E+07          4.02000E-03          9.83316E+08
     9      9      8      7              1116.48          8.65852E+06          1.80900E-03          9.83316E+08
     9      9     10      8              1161.51          2.11533E+07          3.87300E-03          9.83316E+08
     9      9      8      8              1146.23          2.09603E+06          4.61700E-04          9.83316E+08
     9      9     10      9              1188.20          1.95438E+05          3.74500E-05          9.83316E+08
     9      9      8      9              1173.93          3.41562E+06          7.89100E-04          9.83316E+08
     9      9     10     10              1211.65          1.42155E+07          2.83200E-03          9.83316E+08
     9      9      8     10              1198.84          1.07907E+07          2.60000E-03          9.83316E+08
     9      9     10     11              1230.76          5.74712E+06          1.18100E-03          9.83316E+08
     9      9      8     11              1219.99          9.71103E+05          2.42300E-04          9.83316E+08
     9      9     10     12              1243.94          2.15779E+08          4.53100E-02          9.83316E+08
     9      9      8     12              1236.15          5.21483E+07          1.33600E-02          9.83316E+08
    10      9     11      0               911.74          1.48467E+07          1.69000E-03          9.37809E+08
    10      9      9      0               894.37          9.69902E+05          1.28600E-04          9.37809E+08
    10      9     11      1               944.41          4.31986E+07          5.27700E-03          9.37809E+08
    10      9      9      1               926.74          1.36322E+06          1.94100E-04          9.37809E+08
    10      9     11      2               977.33          3.23181E+07          4.22800E-03          9.37809E+08
    10      9      9      2               959.43          2.54453E+02          3.88300E-08          9.37809E+08
    10      9     11      3              1010.31          8.38854E+05          1.17300E-04          9.37809E+08
    10      9      9      3               992.27          2.88774E+06          4.71400E-04          9.37809E+08
    10      9     11      4              1043.13          1.63039E+07          2.43000E-03          9.37809E+08
    10      9      9      4              1025.05          3.23651E+06          5.63800E-04          9.37809E+08
    10      9     11      5              1075.48          2.36270E+07          3.74300E-03          9.37809E+08
    10      9      9      5              1057.51          2.16183E+05          4.00800E-05          9.37809E+08
    10      9     11      6              1107.02          1.35942E+06          2.28200E-04          9.37809E+08
    10      9      9      6              1089.33          8.87941E+06          1.74700E-03          9.37809E+08
    10      9     11      7              1137.28          9.33848E+06          1.65400E-03          9.37809E+08
    10      9      9      7              1120.11          7.39182E+06          1.53800E-03          9.37809E+08
    10      9     11      8              1165.69          1.48393E+07          2.76200E-03          9.37809E+08
    10      9      9      8              1149.33          3.79236E+05          8.30500E-05          9.37809E+08
    10      9     11      9              1191.53          1.57373E+06          3.06000E-04          9.37809E+08
    10      9      9      9              1176.37          1.59010E+07          3.64800E-03          9.37809E+08
    10      9     11     10              1213.88          3.35369E+06          6.76800E-04          9.37809E+08
    10      9      9     10              1200.43          1.96261E+07          4.68900E-03          9.37809E+08
    10      9     11     11              1231.51          2.15945E+05          4.48500E-05          9.37809E+08
    10      9      9     11              1220.49          1.28927E+06          3.18400E-04          9.37809E+08
    10      9      9     12              1235.20          6.31223E+07          1.59700E-02          9.37809E+08
    11      9     12      0               919.34          1.39340E+07          1.62500E-03          1.01750E+09
    11      9     10      0               900.56          4.72162E+06          6.29100E-04          1.01750E+09
    11      9     12      1               952.01          3.76750E+07          4.71200E-03          1.01750E+09
    11      9     10      1               932.93          1.08528E+07          1.55200E-03          1.01750E+09
    11      9     12      2               984.88          2.34772E+07          3.14300E-03          1.01750E+09
    11      9     10      2               965.58          4.24211E+06          6.49800E-04          1.01750E+09
    11      9     12      3              1017.75          6.67294E+03          9.53900E-07          1.01750E+09
    11      9     10      3               998.32          8.12113E+05          1.33000E-04          1.01750E+09
    11      9     12      4              1050.39          2.16769E+07          3.30000E-03          1.01750E+09
    11      9     10      4              1030.95          6.94983E+06          1.21400E-03          1.01750E+09
    11      9     12      5              1082.48          2.16994E+07          3.50900E-03          1.01750E+09
    11      9     10      5              1063.19          1.30672E+06          2.42700E-04          1.01750E+09
    11      9     12      6              1113.63          3.90603E+04          6.68500E-06          1.01750E+09
    11      9     10      6              1094.71          3.55690E+06          7.00300E-04          1.01750E+09
    11      9     12      7              1143.38          1.79732E+07          3.24300E-03          1.01750E+09
    11      9     10      7              1125.08          7.77423E+06          1.61700E-03          1.01750E+09
    11      9     12      8              1171.09          2.13087E+07          4.03300E-03          1.01750E+09
    11      9     10      8              1153.77          1.06025E+05          2.31900E-05          1.01750E+09
    11      9     12      9              1196.01          1.69553E+06          3.34700E-04          1.01750E+09
    11      9     10      9              1180.10          8.49166E+06          1.94300E-03          1.01750E+09
    11      9     12     10              1217.13          6.54077E+06          1.33700E-03          1.01750E+09
    11      9     10     10              1203.23          1.46417E+07          3.48200E-03          1.01750E+09
    11      9     12     11              1233.06          3.62666E+06          7.60900E-04          1.01750E+09
    11      9     10     11              1222.06          2.09969E+05          5.15200E-05          1.01750E+09
    11      9     10     12              1235.06          1.28937E+08          3.23100E-02          1.01750E+09
    12      9     13      0               927.54          6.15409E+06          7.35400E-04          8.91898E+08
    12      9     11      0               907.41          8.62121E+06          1.15700E-03          8.91898E+08
    12      9     13      1               960.20          1.47108E+07          1.88400E-03          8.91898E+08
    12      9     11      1               939.77          2.32541E+07          3.34800E-03          8.91898E+08
    12      9     13      2               993.01          6.14381E+06          8.41400E-04          8.91898E+08
    12      9     11      2               972.36          1.50326E+07          2.31700E-03          8.91898E+08
    12      9     13      3              1025.76          1.40116E+06          2.04800E-04          8.91898E+08
    12      9     11      3              1005.00          8.25381E+04          1.35900E-05          8.91898E+08
    12      9     13      4              1058.18          1.62874E+07          2.53300E-03          8.91898E+08
    12      9     11      4              1037.47          8.13782E+06          1.42800E-03          8.91898E+08
    12      9     13      5              1089.97          9.95594E+06          1.64300E-03          8.91898E+08
    12      9     11      5              1069.47          7.27061E+06          1.35600E-03          8.91898E+08
    12      9     13      6              1120.69          7.91043E+05          1.38000E-04          8.91898E+08
    12      9     11      6              1100.65          9.00547E+02          1.77900E-07          8.91898E+08
    12      9     13      7              1149.85          1.92077E+07          3.52700E-03          8.91898E+08
    12      9     11      7              1130.56          3.98632E+06          8.30700E-04          8.91898E+08
    12      9     13      8              1176.78          1.85389E+07          3.56600E-03          8.91898E+08
    12      9     11      8              1158.63          1.57420E+06          3.44500E-04          8.91898E+08
    12      9     13      9              1200.65          1.53313E+06          3.07000E-04          8.91898E+08
    12      9     11      9              1184.15          7.29186E+05          1.66700E-04          8.91898E+08
    12      9     13     10              1220.34          5.92663E+06          1.22600E-03          8.91898E+08
    12      9     11     10              1206.22          3.82841E+06          9.08200E-04          8.91898E+08
    12      9     11     11              1223.63          7.71899E+05          1.88400E-04          8.91898E+08
    13      9     14      0               935.65          1.45073E+07          1.77400E-03          1.02212E+09
    13      9     12      0               914.25          3.32874E+06          4.50700E-04          1.02212E+09
    13      9     14      1               968.25          3.78431E+07          4.95500E-03          1.02212E+09
    13      9     12      1               946.55          6.38882E+06          9.27300E-04          1.02212E+09
    13      9     14      2              1000.94          2.26803E+07          3.17300E-03          1.02212E+09
    13      9     12      2               979.04          1.38583E+06          2.15200E-04          1.02212E+09
    13      9     14      3              1033.49          1.25721E+04          1.87500E-06          1.02212E+09
    13      9     12      3              1011.52          1.71100E+06          2.83600E-04          1.02212E+09
    13      9     14      4              1065.63          2.00170E+07          3.17400E-03          1.02212E+09
    13      9     12      4              1043.75          4.94801E+06          8.73200E-04          1.02212E+09
    13      9     14      5              1097.01          1.97643E+07          3.32200E-03          1.02212E+09
    13      9     12      5              1075.42          9.47932E+04          1.77600E-05          1.02212E+09
    13      9     14      6              1127.20          1.18252E+05          2.09800E-05          1.02212E+09
    13      9     12      6              1106.17          5.45042E+06          1.08000E-03          1.02212E+09
    13      9     14      7              1155.64          1.36217E+07          2.54100E-03          1.02212E+09
    13      9     12      7              1135.51          6.36304E+06          1.32900E-03          1.02212E+09
    13      9     14      8              1181.63          1.77996E+07          3.47100E-03          1.02212E+09
    13      9     12      8              1162.84          2.79268E+04          6.11800E-06          1.02212E+09
    13      9     14      9              1204.25          2.89096E+06          5.85500E-04          1.02212E+09
    13      9     12      9              1187.41          9.40802E+06          2.14900E-03          1.02212E+09
    13      9     14     10              1222.23          4.80082E+06          1.00200E-03          1.02212E+09
    13      9     12     10              1208.22          1.47724E+07          3.49300E-03          1.02212E+09
    13      9     12     11              1223.91          2.42012E+06          5.87300E-04          1.02212E+09
    14      9     15      0               945.00          4.87202E+06          6.10500E-04          8.65299E+08
    14      9     13      0               922.34          7.58912E+06          1.04000E-03          8.65299E+08
    14      9     15      1               977.57          1.06411E+07          1.42700E-03          8.65299E+08
    14      9     13      1               954.63          1.98703E+07          2.91700E-03          8.65299E+08
    14      9     15      2              1010.17          3.53341E+06          5.05900E-04          8.65299E+08
    14      9     13      2               987.05          1.20600E+07          1.89300E-03          8.65299E+08
    14      9     15      3              1042.55          1.89812E+06          2.89500E-04          8.65299E+08
    14      9     13      3              1019.40          4.32676E+04          7.24400E-06          8.65299E+08
    14      9     15      4              1074.42          1.37839E+07          2.23300E-03          8.65299E+08
    14      9     13      4              1051.42          6.16263E+06          1.09800E-03          8.65299E+08
    14      9     15      5              1105.41          7.37568E+06          1.26500E-03          8.65299E+08
    14      9     13      5              1082.79          5.30466E+06          1.00200E-03          8.65299E+08
    14      9     15      6              1135.05          7.62822E+05          1.37900E-04          8.65299E+08
    14      9     13      6              1113.11          3.69201E+03          7.37000E-07          8.65299E+08
    14      9     15      7              1162.73          1.49240E+07          2.83100E-03          8.65299E+08
    14      9     13      7              1141.87          2.17423E+06          4.56700E-04          8.65299E+08
    14      9     15      8              1187.70          1.56935E+07          3.10600E-03          8.65299E+08
    14      9     13      8              1168.42          7.79946E+05          1.71500E-04          8.65299E+08
    14      9     15      9              1208.93          3.21277E+06          6.58900E-04          8.65299E+08
    14      9     13      9              1191.95          4.00161E+05          9.16000E-05          8.65299E+08
    14      9     13     10              1211.35          2.49882E+06          5.90700E-04          8.65299E+08
     1     10      2      0               862.94          5.26726E+06          3.53000E-04          1.06749E+09
     1     10      0      0               860.31          8.05763E+06          2.68400E-03          1.06749E+09
     1     10      2      1               894.94          1.78014E+07          1.28300E-03          1.06749E+09
     1     10      0      1               892.25          2.66218E+07          9.53700E-03          1.06749E+09
     1     10      2      2               927.38          1.66178E+07          1.28600E-03          1.06749E+09
     1     10      0      2               924.64          2.35538E+07          9.06200E-03          1.06749E+09
     1     10      2      3               960.13          1.27564E+06          1.05800E-04          1.06749E+09
     1     10      0      3               957.35          1.22731E+06          5.06200E-04          1.06749E+09
     1     10      2      4               993.03          6.79473E+06          6.03000E-04          1.06749E+09
     1     10      0      4               990.23          1.15448E+07          5.09400E-03          1.06749E+09
     1     10      2      5              1025.88          1.43953E+07          1.36400E-03          1.06749E+09
     1     10      0      5              1023.07          2.01073E+07          9.47000E-03          1.06749E+09
     1     10      2      6              1058.42          1.47998E+06          1.49200E-04          1.06749E+09
     1     10      0      6              1055.61          8.64788E+05          4.33600E-04          1.06749E+09
     1     10      2      7              1090.32          6.65633E+06          7.12200E-04          1.06749E+09
     1     10      0      7              1087.55          1.34878E+07          7.17900E-03          1.06749E+09
     1     10      2      8              1121.19          1.40145E+07          1.58600E-03          1.06749E+09
     1     10      0      8              1118.49          1.98637E+07          1.11800E-02          1.06749E+09
     1     10      2      9              1150.51          1.45525E+06          1.73400E-04          1.06749E+09
     1     10      0      9              1147.93          3.55361E+05          2.10700E-04          1.06749E+09
     1     10      2     10              1177.68          5.68061E+06          7.09100E-04          1.06749E+09
     1     10      0     10              1175.27          1.56917E+07          9.75300E-03          1.06749E+09
     1     10      2     11              1201.93          1.47203E+07          1.91400E-03          1.06749E+09
     1     10      0     11              1199.76          2.60857E+07          1.69000E-02          1.06749E+09
     1     10      2     12              1222.33          2.47023E+06          3.32200E-04          1.06749E+09
     1     10      0     12              1220.48          2.27425E+06          1.52400E-03          1.06749E+09
     1     10      2     13              1237.71          6.79946E+07          9.37500E-03          1.06749E+09
     1     10      0     13              1236.31          9.00048E+07          6.19100E-02          1.06749E+09
     1     10      2     14              1246.66          5.06619E+07          7.08600E-03          1.06749E+09
     1     10      0     14              1245.89          1.68241E+08          1.17500E-01          1.06749E+09
     2     10      3      0               865.11          6.50434E+06          5.21600E-04          1.06414E+09
     2     10      1      0               860.74          6.75910E+06          1.25200E-03          1.06414E+09
     2     10      3      1               897.14          2.19353E+07          1.89200E-03          1.06414E+09
     2     10      1      1               892.67          2.21469E+07          4.41200E-03          1.06414E+09
     2     10      3      2               929.59          2.04284E+07          1.89100E-03          1.06414E+09
     2     10      1      2               925.04          1.92675E+07          4.12200E-03          1.06414E+09
     2     10      3      3               962.34          1.55093E+06          1.53900E-04          1.06414E+09
     2     10      1      3               957.73          8.93454E+05          2.04900E-04          1.06414E+09
     2     10      3      4               995.23          8.45259E+06          8.97000E-04          1.06414E+09
     2     10      1      4               990.58          9.76978E+06          2.39700E-03          1.06414E+09
     2     10      3      5              1028.05          1.80064E+07          2.03900E-03          1.06414E+09
     2     10      1      5              1023.38          1.60939E+07          4.21400E-03          1.06414E+09
     2     10      3      6              1060.54          1.96123E+06          2.36300E-04          1.06414E+09
     2     10      1      6              1055.88          4.92250E+05          1.37200E-04          1.06414E+09
     2     10      3      7              1092.36          8.05861E+06          1.03000E-03          1.06414E+09
     2     10      1      7              1087.77          1.16926E+07          3.45900E-03          1.06414E+09
     2     10      3      8              1123.11          1.78085E+07          2.40700E-03          1.06414E+09
     2     10      1      8              1118.64          1.55573E+07          4.86700E-03          1.06414E+09
     2     10      3      9              1152.28          2.25386E+06          3.20600E-04          1.06414E+09
     2     10      1      9              1148.00          8.66817E+04          2.85600E-05          1.06414E+09
     2     10      3     10              1179.24          6.17350E+06          9.19800E-04          1.06414E+09
     2     10      1     10              1175.25          1.43919E+07          4.97000E-03          1.06414E+09
     2     10      3     11              1203.21          1.80604E+07          2.80100E-03          1.06414E+09
     2     10      1     11              1199.62          2.14484E+07          7.71700E-03          1.06414E+09
     2     10      3     12              1223.24          3.19590E+06          5.12400E-04          1.06414E+09
     2     10      1     12              1220.21          1.28052E+06          4.76600E-04          1.06414E+09
     2     10      3     13              1238.14          9.86389E+07          1.62000E-02          1.06414E+09
     2     10      1     13              1235.86          7.82808E+07          2.98900E-02          1.06414E+09
     2     10      3     14              1246.43          3.60504E+07          6.00100E-03          1.06414E+09
     2     10      1     14              1245.22          1.45765E+08          5.65100E-02          1.06414E+09
     3     10      4      0               867.93          6.90993E+06          6.07300E-04          1.04745E+09
     3     10      2      0               861.84          6.28356E+06          9.80100E-04          1.04745E+09
     3     10      4      1               899.98          2.31140E+07          2.18400E-03          1.04745E+09
     3     10      2      1               893.76          2.05011E+07          3.43900E-03          1.04745E+09
     3     10      4      2               932.45          2.12016E+07          2.15100E-03          1.04745E+09
     3     10      2      2               926.11          1.77361E+07          3.19500E-03          1.04745E+09
     3     10      4      3               965.20          1.45732E+06          1.58400E-04          1.04745E+09
     3     10      2      3               958.77          8.16640E+05          1.57600E-04          1.04745E+09
     3     10      4      4               998.06          9.35909E+06          1.08800E-03          1.04745E+09
     3     10      2      4               991.58          8.82151E+06          1.82100E-03          1.04745E+09
     3     10      4      5              1030.83          1.93033E+07          2.39300E-03          1.04745E+09
     3     10      2      5              1024.33          1.42632E+07          3.14300E-03          1.04745E+09
     3     10      4      6              1063.24          2.01202E+06          2.65400E-04          1.04745E+09
     3     10      2      6              1056.77          3.84194E+05          9.01000E-05          1.04745E+09
     3     10      4      7              1094.95          8.93362E+06          1.25000E-03          1.04745E+09
     3     10      2      7              1088.57          1.03950E+07          2.58700E-03          1.04745E+09
     3     10      4      8              1125.54          1.98058E+07          2.92700E-03          1.04745E+09
     3     10      2      8              1119.34          1.30919E+07          3.44500E-03          1.04745E+09
     3     10      4      9              1154.49          2.78859E+06          4.33600E-04          1.04745E+09
     3     10      2      9              1148.57          1.95396E+04          5.41300E-06          1.04745E+09
     3     10      4     10              1181.16          6.17489E+06          1.00500E-03          1.04745E+09
     3     10      2     10              1175.64          1.30944E+07          3.80100E-03          1.04745E+09
     3     10      4     11              1204.75          1.98771E+07          3.36600E-03          1.04745E+09
     3     10      2     11              1199.81          1.81784E+07          5.49500E-03          1.04745E+09
     3     10      4     12              1224.28          3.37620E+06          5.90400E-04          1.04745E+09
     3     10      2     12              1220.13          6.64107E+05          2.07600E-04          1.04745E+09
     3     10      4     13              1238.52          1.29042E+08          2.30900E-02          1.04745E+09
     3     10      2     13              1235.46          7.76903E+07          2.49000E-02          1.04745E+09
     3     10      2     14              1244.37          1.19785E+08          3.89500E-02          1.04745E+09
     4     10      5      0               871.40          6.71996E+06          6.26200E-04          1.05137E+09
     4     10      3      0               863.61          6.31772E+06          9.08700E-04          1.05137E+09
     4     10      5      1               903.47          2.21257E+07          2.21700E-03          1.05137E+09
     4     10      3      1               895.52          2.06600E+07          3.19500E-03          1.05137E+09
     4     10      5      2               935.95          1.96401E+07          2.11100E-03          1.05137E+09
     4     10      3      2               927.86          1.80849E+07          3.00300E-03          1.05137E+09
     4     10      5      3               968.69          1.05328E+06          1.21300E-04          1.05137E+09
     4     10      3      3               960.49          9.69033E+05          1.72400E-04          1.05137E+09
     4     10      5      4              1001.52          9.95393E+06          1.22500E-03          1.05137E+09
     4     10      3      4               993.25          8.18839E+06          1.55800E-03          1.05137E+09
     4     10      5      5              1034.22          1.89636E+07          2.48900E-03          1.05137E+09
     4     10      3      5              1025.94          1.37760E+07          2.79600E-03          1.05137E+09
     4     10      5      6              1066.53          1.64482E+06          2.29600E-04          1.05137E+09
     4     10      3      6              1058.29          4.86398E+05          1.05100E-04          1.05137E+09
     4     10      5      7              1098.08          9.87187E+06          1.46100E-03          1.05137E+09
     4     10      3      7              1089.97          8.97378E+06          2.05600E-03          1.05137E+09
     4     10      5      8              1128.46          2.08665E+07          3.26100E-03          1.05137E+09
     4     10      3      8              1120.59          1.15553E+07          2.79800E-03          1.05137E+09
     4     10      5      9              1157.13          3.02342E+06          4.96800E-04          1.05137E+09
     4     10      3      9              1149.62          2.24133E+04          5.71300E-06          1.05137E+09
     4     10      5     10              1183.43          6.20629E+06          1.06700E-03          1.05137E+09
     4     10      3     10              1176.46          1.10721E+07          2.95500E-03          1.05137E+09
     4     10      5     11              1206.53          2.13139E+07          3.80800E-03          1.05137E+09
     4     10      3     11              1200.32          1.51119E+07          4.19900E-03          1.05137E+09
     4     10      5     12              1225.42          3.06400E+06          5.64700E-04          1.05137E+09
     4     10      3     12              1220.25          2.72253E+05          7.81800E-05          1.05137E+09
     4     10      5     13              1238.80          1.61214E+08          3.03600E-02          1.05137E+09
     4     10      3     13              1235.08          8.41620E+07          2.47600E-02          1.05137E+09
     4     10      3     14              1243.32          8.45849E+07          2.52200E-02          1.05137E+09
     5     10      6      0               875.53          5.37435E+06          5.22900E-04          9.74508E+08
     5     10      4      0               866.08          7.00524E+06          9.63300E-04          9.74508E+08
     5     10      6      1               907.63          1.70778E+07          1.78600E-03          9.74508E+08
     5     10      4      1               897.99          2.33201E+07          3.44800E-03          9.74508E+08
     5     10      6      2               940.11          1.39517E+07          1.56500E-03          9.74508E+08
     5     10      4      2               930.30          2.14319E+07          3.40100E-03          9.74508E+08
