(0) Wavelength, (1) Transition probability, (2) Wavenumber Observed, (3) Wavenumber Calculated, (4) Oscillator strength, (5) Upper state energy, (6) statistical weight, (7) elec_state_label, (8) j, (9) elec_refl, (10) s, (11) v, (12) kronig_parity, (13) lambda_field, (14) elec_inv, (15) Lower state energy, (16) statistical weight, (17) elec_state_label, (18) j, (19) v, (20) kronig_parity
   1058.23,4.62785e+07,,    94497.15, 7.774e-03, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,21869.43, 25,  X, 12,  4,  e
   1090.81,8.62508e+06,,    91674.98, 1.539e-03, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,24691.60, 25,  X, 12,  5,  e
   1122.46,1.91088e+07,,    89090.33, 3.611e-03, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,27276.25, 25,  X, 12,  6,  e
   1152.68,4.55358e+07,,    86754.49, 9.075e-03, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,29612.09, 25,  X, 12,  7,  e
   1180.85,2.89657e+06,,    84684.46, 6.059e-04, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,31682.12, 25,  X, 12,  8,  e
   1206.20,2.62003e+07,,    82905.32, 5.718e-03, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,33461.26, 25,  X, 12,  9,  e
   1227.68,2.80207e+07,,    81454.63, 6.335e-03, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,34911.95, 25,  X, 12, 10,  e
   1243.88,3.73908e+08,,    80393.55, 8.678e-02, 116366.58, 25,  C, 12,  -,  0,  8,  f,  1,  u,35973.03, 25,  X, 12, 11,  e
    932.87,3.04014e+07,,   107195.51, 3.969e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,9523.79, 81,  X, 13,  0,  e
    965.92,6.19260e+07,,   103528.15, 8.667e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,13191.15, 81,  X, 13,  1,  e
    999.13,1.82359e+07,,   100087.39, 2.731e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,16631.91, 81,  X, 13,  2,  e
   1032.29,8.91692e+06,,    96872.41, 1.425e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,19846.89, 81,  X, 13,  3,  e
   1065.13,4.46695e+07,,    93884.83, 7.602e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,22834.47, 81,  X, 13,  4,  e
   1097.34,7.58295e+06,,    91129.19, 1.370e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,25590.11, 81,  X, 13,  5,  e
   1128.49,1.89444e+07,,    88613.66, 3.619e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,28105.64, 81,  X, 13,  6,  e
   1158.06,4.37570e+07,,    86351.14, 8.802e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,30368.16, 81,  X, 13,  7,  e
   1185.38,3.40529e+06,,    84360.92, 7.177e-04, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,32358.38, 81,  X, 13,  8,  e
   1209.60,2.17184e+07,,    82671.71, 4.767e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,34047.59, 81,  X, 13,  9,  e
   1229.59,1.42069e+07,,    81327.78, 3.222e-03, 116719.30, 81,  C, 13,  -,  0,  8,  f,  1,  u,35391.52, 81,  X, 13, 10,  e
    940.91,3.01897e+07,,   106279.82, 4.009e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,10801.01, 29,  X, 14,  0,  e
    973.88,5.95013e+07,,   102681.61, 8.465e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,14399.22, 29,  X, 14,  1,  e
   1006.96,1.61296e+07,,    99309.26, 2.453e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,17771.57, 29,  X, 14,  2,  e
   1039.91,9.67189e+06,,    96162.63, 1.569e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,20918.20, 29,  X, 14,  3,  e
   1072.45,4.27827e+07,,    93244.18, 7.381e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,23836.65, 29,  X, 14,  4,  e
   1104.25,6.50075e+06,,    90559.47, 1.189e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,26521.36, 29,  X, 14,  5,  e
   1134.84,1.87055e+07,,    88118.06, 3.614e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,28962.77, 29,  X, 14,  6,  e
   1163.67,4.17305e+07,,    85934.72, 8.476e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,31146.11, 29,  X, 14,  7,  e
   1190.03,3.99851e+06,,    84031.59, 8.494e-04, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,33049.24, 29,  X, 14,  8,  e
   1212.97,1.73826e+07,,    82442.11, 3.836e-03, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,34638.72, 29,  X, 14,  9,  e
   1231.22,1.67441e+06,,    81220.29, 3.807e-04, 117080.83, 29,  C, 14,  -,  0,  8,  f,  1,  u,35860.54, 29,  X, 14, 10,  e
    949.45,2.98531e+07,,   105323.63, 4.037e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,12123.82, 93,  X, 15,  0,  e
    982.34,5.66701e+07,,   101797.86, 8.203e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,15649.59, 93,  X, 15,  1,  e
   1015.26,1.39193e+07,,    98497.33, 2.152e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,18950.12, 93,  X, 15,  2,  e
   1047.97,1.04668e+07,,    95422.68, 1.724e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,22024.77, 93,  X, 15,  3,  e
   1080.18,4.05624e+07,,    92577.29, 7.099e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,24870.16, 93,  X, 15,  4,  e
   1111.51,5.39648e+06,,    89967.94, 1.000e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,27479.51, 93,  X, 15,  5,  e
   1141.48,1.83610e+07,,    87605.75, 3.589e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,29841.70, 93,  X, 15,  6,  e
   1169.48,3.94124e+07,,    85507.81, 8.086e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,31939.64, 93,  X, 15,  7,  e
   1194.75,4.67691e+06,,    83699.81, 1.001e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,33747.64, 93,  X, 15,  8,  e
   1216.23,1.36908e+07,,    82221.59, 3.038e-03, 117447.45, 93,  C, 15,  -,  0,  8,  f,  1,  u,35225.86, 93,  X, 15,  9,  e
    958.51,2.93252e+07,,   104329.07, 4.041e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,13485.99, 33,  X, 16,  0,  e
    991.29,5.33299e+07,,   100878.80, 7.861e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,16936.26, 33,  X, 16,  1,  e
   1024.03,1.16293e+07,,    97653.35, 1.829e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,20161.71, 33,  X, 16,  2,  e
   1056.48,1.12671e+07,,    94654.19, 1.886e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,23160.87, 33,  X, 16,  3,  e
   1088.31,3.79308e+07,,    91885.77, 6.739e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,25929.29, 33,  X, 16,  4,  e
   1119.12,4.29104e+06,,    89356.24, 8.061e-04, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,28458.82, 33,  X, 16,  5,  e
   1148.39,1.78675e+07,,    87078.63, 3.535e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,30736.43, 33,  X, 16,  6,  e
   1175.46,3.67357e+07,,    85072.82, 7.614e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,32742.24, 33,  X, 16,  7,  e
   1199.48,5.43084e+06,,    83369.12, 1.172e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,34445.94, 33,  X, 16,  8,  e
   1219.27,1.15778e+07,,    82016.54, 2.582e-03, 117815.06, 33,  C, 16,  -,  0,  8,  f,  1,  u,35798.52, 33,  X, 16,  9,  e
    968.08,2.84948e+07,,   103297.36, 4.006e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,14881.55,105,  X, 17,  0,  e
   1000.75,4.93224e+07,,    99925.49, 7.409e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,18253.42,105,  X, 17,  1,  e
   1033.29,9.29072e+06,,    96778.22, 1.488e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,21400.69,105,  X, 17,  2,  e
   1065.44,1.20075e+07,,    93858.00, 2.045e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,24320.91,105,  X, 17,  3,  e
   1096.85,3.47736e+07,,    91170.46, 6.275e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,27008.45,105,  X, 17,  4,  e
   1127.07,3.20906e+06,,    88725.37, 6.115e-04, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,29453.54,105,  X, 17,  5,  e
   1155.56,1.71597e+07,,    86538.03, 3.437e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,31640.88,105,  X, 17,  6,  e
   1181.59,3.35948e+07,,    84631.83, 7.036e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,33547.08,105,  X, 17,  7,  e
   1204.19,6.24241e+06,,    83043.31, 1.358e-03, 118178.91,105,  C, 17,  -,  0,  8,  f,  1,  u,35135.60,105,  X, 17,  8,  e
    869.31,1.87962e+07,,   115033.55, 2.131e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,118.49,  9,  X,  1,  0,  e
    901.89,6.11589e+07,,   110878.30, 7.462e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,4273.74,  9,  X,  1,  1,  e
    934.94,3.95966e+07,,   106958.24, 5.192e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,8193.80,  9,  X,  1,  2,  e
    968.35,1.16385e+04,,   103268.55, 1.637e-06, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,11883.49,  9,  X,  1,  3,  e
   1001.94,3.28859e+07,,    99806.23, 4.952e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,15345.81,  9,  X,  1,  4,  e
   1035.51,3.25984e+07,,    96570.33, 5.243e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,18581.71,  9,  X,  1,  5,  e
   1068.81,1.18853e+06,,    93562.22, 2.037e-04, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,21589.82,  9,  X,  1,  6,  e
   1101.49,4.27030e+07,,    90785.97, 7.772e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,24366.07,  9,  X,  1,  7,  e
   1133.16,2.18451e+07,,    88248.92, 4.208e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,26903.12,  9,  X,  1,  8,  e
   1163.30,6.94219e+06,,    85962.48, 1.409e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,29189.56,  9,  X,  1,  9,  e
   1191.28,5.50568e+07,,    83943.17, 1.172e-02, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,31208.87,  9,  X,  1, 10,  e
   1216.33,2.27421e+07,,    82214.29, 5.047e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,32937.75,  9,  X,  1, 11,  e
   1237.50,2.14786e+07,,    80808.19, 4.934e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,34343.85,  9,  X,  1, 12,  e
   1253.61,6.16619e+08,,    79769.79, 1.454e-01, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,35382.25,  9,  X,  1, 13,  e
   1263.24,2.60256e+07,,    79161.61, 6.230e-03, 115152.04,  9,  C,  1,  -,  0,  9,  f,  1,  u,35990.43,  9,  X,  1, 14,  e
    870.60,2.01734e+07,,   114863.15, 2.294e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,354.37,  5,  X,  2,  0,  e
    903.18,5.87181e+07,,   110719.68, 7.185e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,4497.84,  5,  X,  2,  1,  e
    936.23,3.93289e+07,,   106811.16, 5.171e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,8406.36,  5,  X,  2,  2,  e
    969.62,9.52796e+01,,   103132.82, 1.344e-08, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,12084.70,  5,  X,  2,  3,  e
   1003.19,3.51014e+07,,    99681.78, 5.299e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,15535.74,  5,  X,  2,  4,  e
   1036.73,3.06970e+07,,    96457.18, 4.949e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,18760.34,  5,  X,  2,  5,  e
   1069.97,1.06871e+06,,    93460.51, 1.835e-04, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,21757.01,  5,  X,  2,  6,  e
   1102.58,4.27987e+07,,    90696.02, 7.805e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,24521.50,  5,  X,  2,  7,  e
   1134.16,2.17738e+07,,    88171.22, 4.201e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,27046.30,  5,  X,  2,  8,  e
   1164.17,6.74155e+06,,    85897.78, 1.371e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,29319.74,  5,  X,  2,  9,  e
   1192.00,5.45235e+07,,    83892.57, 1.162e-02, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,31324.95,  5,  X,  2, 10,  e
   1216.85,2.30645e+07,,    82179.38, 5.123e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,33038.14,  5,  X,  2, 11,  e
   1237.76,2.67898e+07,,    80791.30, 6.156e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,34426.22,  5,  X,  2, 12,  e
   1253.53,6.06794e+08,,    79774.53, 1.430e-01, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,35442.99,  5,  X,  2, 13,  e
   1262.72,3.25733e+07,,    79194.39, 7.790e-03, 115217.52,  5,  C,  2,  -,  0,  9,  f,  1,  u,36023.13,  5,  X,  2, 14,  e
    872.53,2.02255e+07,,   114609.27, 2.310e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,705.52, 21,  X,  3,  0,  e
    905.11,5.83630e+07,,   110483.40, 7.172e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,4831.39, 21,  X,  3,  1,  e
    938.16,3.87981e+07,,   106592.09, 5.122e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,8722.70, 21,  X,  3,  2,  e
    971.53,5.60796e+02,,   102930.71, 7.940e-08, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,12384.08, 21,  X,  3,  3,  e
   1005.06,3.51271e+07,,    99496.50, 5.323e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,15818.29, 21,  X,  3,  4,  e
   1038.54,3.02102e+07,,    96288.79, 4.888e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,19026.00, 21,  X,  3,  5,  e
   1071.71,1.10653e+06,,    93309.24, 1.906e-04, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,22005.55, 21,  X,  3,  6,  e
   1104.21,4.25132e+07,,    90562.33, 7.775e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,24752.46, 21,  X,  3,  7,  e
   1135.64,2.16860e+07,,    88055.88, 4.195e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,27258.91, 21,  X,  3,  8,  e
   1165.47,6.43967e+06,,    85801.93, 1.312e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,29512.86, 21,  X,  3,  9,  e
   1193.06,5.36676e+07,,    83817.89, 1.146e-02, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,31496.90, 21,  X,  3, 10,  e
   1217.61,2.34418e+07,,    82128.31, 5.213e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,33186.48, 21,  X,  3, 11,  e
   1238.12,3.60930e+07,,    80767.46, 8.299e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,34547.33, 21,  X,  3, 12,  e
   1253.39,5.87226e+08,,    79783.56, 1.384e-01, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,35531.23, 21,  X,  3, 13,  e
   1261.88,4.10202e+07,,    79246.96, 9.798e-03, 115314.79, 21,  C,  3,  -,  0,  9,  f,  1,  u,36067.83, 21,  X,  3, 14,  e
    875.09,2.02460e+07,,   114273.91, 2.326e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,1168.80,  9,  X,  4,  0,  e
    907.68,5.79583e+07,,   110171.33, 7.163e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,5271.38,  9,  X,  4,  1,  e
    940.71,3.80809e+07,,   106302.81, 5.055e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,9139.90,  9,  X,  4,  2,  e
    974.05,5.46245e+03,,   102663.89, 7.774e-07, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,12778.82,  9,  X,  4,  3,  e
   1007.54,3.50815e+07,,    99252.01, 5.342e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,16190.70,  9,  X,  4,  4,  e
   1040.94,2.96092e+07,,    96066.68, 4.813e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,19376.03,  9,  X,  4,  5,  e
   1074.00,1.16477e+06,,    93109.85, 2.015e-04, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,22332.86,  9,  X,  4,  6,  e
   1106.36,4.21211e+07,,    90386.30, 7.734e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,25056.41,  9,  X,  4,  7,  e
   1137.60,2.15601e+07,,    87904.26, 4.185e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,27538.45,  9,  X,  4,  8,  e
   1167.18,6.04812e+06,,    85676.29, 1.236e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,29766.42,  9,  X,  4,  9,  e
   1194.45,5.24854e+07,,    83720.54, 1.123e-02, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,31722.17,  9,  X,  4, 10,  e
   1218.58,2.37533e+07,,    82062.61, 5.291e-03, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,33380.10,  9,  X,  4, 11,  e
   1238.57,5.11997e+07,,    80738.42, 1.178e-02, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,34704.29,  9,  X,  4, 12,  e
   1253.14,5.52489e+08,,    79799.24, 1.301e-01, 115442.71,  9,  C,  4,  -,  0,  9,  f,  1,  u,35643.47,  9,  X,  4, 13,  e
    878.27,2.02593e+07,,   113859.65, 2.344e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,1740.19, 33,  X,  5,  0,  e
    910.86,5.74582e+07,,   109785.92, 7.151e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,5813.92, 33,  X,  5,  1,  e
    943.88,3.71736e+07,,   105945.64, 4.968e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,9654.20, 33,  X,  5,  2,  e
    977.19,1.93212e+04,,   102334.57, 2.767e-06, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,13265.27, 33,  X,  5,  3,  e
   1010.61,3.49999e+07,,    98950.37, 5.362e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,16649.47, 33,  X,  5,  4,  e
   1043.92,2.88614e+07,,    95792.84, 4.718e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,19807.00, 33,  X,  5,  5,  e
   1076.84,1.24343e+06,,    92864.25, 2.163e-04, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,22735.59, 33,  X,  5,  6,  e
   1109.02,4.16246e+07,,    90169.78, 7.679e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,25430.06, 33,  X,  5,  7,  e
   1140.01,2.13886e+07,,    87718.17, 4.170e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,27881.67, 33,  X,  5,  8,  e
   1169.28,5.57571e+06,,    85522.67, 1.143e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,30077.17, 33,  X,  5,  9,  e
   1196.14,5.09446e+07,,    83602.39, 1.093e-02, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,31997.45, 33,  X,  5, 10,  e
   1219.75,2.37952e+07,,    81984.31, 5.310e-03, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,33615.53, 33,  X,  5, 11,  e
   1239.06,7.47959e+07,,    80706.63, 1.722e-02, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,34893.21, 33,  X,  5, 12,  e
   1252.74,4.94889e+08,,    79824.96, 1.165e-01, 115599.84, 33,  C,  5,  -,  0,  9,  f,  1,  u,35774.88, 33,  X,  5, 13,  e
    882.07,2.02679e+07,,   113369.48, 2.365e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,2414.90, 13,  X,  6,  0,  e
    914.66,5.68455e+07,,   109329.99, 7.134e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,6454.39, 13,  X,  6,  1,  e
    947.66,3.60709e+07,,   105523.25, 4.859e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,10261.13, 13,  X,  6,  2,  e
    980.92,4.78779e+04,,   101945.27, 6.910e-06, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,13839.11, 13,  X,  6,  3,  e
   1014.26,3.48841e+07,,    98593.99, 5.383e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,17190.39, 13,  X,  6,  4,  e
   1047.45,2.79561e+07,,    95469.55, 4.601e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,20314.83, 13,  X,  6,  5,  e
   1080.21,1.34495e+06,,    92574.62, 2.354e-04, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,23209.76, 13,  X,  6,  6,  e
   1112.16,4.10204e+07,,    89914.87, 7.611e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,25869.51, 13,  X,  6,  7,  e
   1142.86,2.11635e+07,,    87499.68, 4.146e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,28284.70, 13,  X,  6,  8,  e
   1171.74,5.03289e+06,,    85343.17, 1.037e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,30441.21, 13,  X,  6,  9,  e
   1198.10,4.90093e+07,,    83465.63, 1.055e-02, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,32318.75, 13,  X,  6, 10,  e
   1221.06,2.32661e+07,,    81895.88, 5.203e-03, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,33888.50, 13,  X,  6, 11,  e
   1239.54,1.10589e+08,,    80675.12, 2.549e-02, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,35109.26, 13,  X,  6, 12,  e
   1252.11,4.05802e+08,,    79865.41, 9.543e-02, 115784.38, 13,  C,  6,  -,  0,  9,  f,  1,  u,35918.97, 13,  X,  6, 13,  e
    886.47,2.02712e+07,,   112806.78, 2.389e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,3187.47, 45,  X,  7,  0,  e
    919.06,5.61053e+07,,   108806.72, 7.109e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,7187.53, 45,  X,  7,  1,  e
    952.03,3.47674e+07,,   105038.63, 4.727e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,10955.62, 45,  X,  7,  2,  e
    985.23,9.85161e+04,,   101498.81, 1.434e-05, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,14495.44, 45,  X,  7,  3,  e
   1018.48,3.47271e+07,,    98185.54, 5.403e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,17808.71, 45,  X,  7,  4,  e
   1051.53,2.68865e+07,,    95099.36, 4.459e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,20894.89, 45,  X,  7,  5,  e
   1084.09,1.47253e+06,,    92243.40, 2.596e-04, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,23750.85, 45,  X,  7,  6,  e
   1115.77,4.03021e+07,,    89623.95, 7.526e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,26370.30, 45,  X,  7,  7,  e
   1146.12,2.08763e+07,,    87251.16, 4.113e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,28743.09, 45,  X,  7,  8,  e
   1174.53,4.43173e+06,,    85140.18, 9.171e-04, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,30854.07, 45,  X,  7,  9,  e
   1200.30,4.66453e+07,,    83312.84, 1.008e-02, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,32681.41, 45,  X,  7, 10,  e
   1222.49,2.17467e+07,,    81800.25, 4.875e-03, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,34194.00, 45,  X,  7, 11,  e
   1239.96,1.63165e+08,,    80647.69, 3.763e-02, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,35346.56, 45,  X,  7, 12,  e
   1251.13,2.79422e+08,,    79927.43, 6.561e-02, 115994.25, 45,  C,  7,  -,  0,  9,  f,  1,  u,36066.82, 45,  X,  7, 13,  e
    891.46,2.02654e+07,,   112175.15, 2.416e-03, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,4051.94, 17,  X,  8,  0,  e
    924.05,5.52200e+07,,   108219.51, 7.073e-03, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,8007.58, 17,  X,  8,  1,  e
    956.98,3.32575e+07,,   104494.97, 4.569e-03, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,11732.12, 17,  X,  8,  2,  e
    990.12,1.80179e+05,,   100998.20, 2.650e-05, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,15228.89, 17,  X,  8,  3,  e
   1023.25,3.45161e+07,,    97727.87, 5.421e-03, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,18499.22, 17,  X,  8,  4,  e
   1056.13,2.56470e+07,,    94684.97, 4.291e-03, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,21542.12, 17,  X,  8,  5,  e
   1088.46,1.62971e+06,,    91873.21, 2.896e-04, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,24353.88, 17,  X,  8,  6,  e
   1119.83,3.94607e+07,,    89299.56, 7.423e-03, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,26927.53, 17,  X,  8,  7,  e
   1149.75,2.05184e+07,,    86975.12, 4.069e-03, 116227.09, 17,  C,  8,  -,  0,  9,  f,  1,  u,29251.97, 17,  X,  8,  8,  e
