# Data for B'+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
    10      3     11      0               905.72          4.50544E+06          5.06200E-04          1.67081E+08
    10      3      9      0               888.57          4.34021E+07          5.68100E-03          1.67081E+08
    10      3     11      1               937.96          3.65883E+05          4.40800E-05          1.67081E+08
    10      3      9      1               920.53          2.17443E+07          3.05500E-03          1.67081E+08
    10      3     11      2               970.42          3.09441E+06          3.99100E-04          1.67081E+08
    10      3      9      2               952.77          4.98313E+06          7.50000E-04          1.67081E+08
    10      3     11      3              1002.93          7.63888E+05          1.05200E-04          1.67081E+08
    10      3      9      3               985.14          3.08755E+07          4.96800E-03          1.67081E+08
    10      3     11      4              1035.26          7.01725E+06          1.03000E-03          1.67081E+08
    10      3      9      4              1017.44          5.20793E+06          8.93800E-04          1.67081E+08
    10      3     11      5              1067.12          1.68513E+07          2.62800E-03          1.67081E+08
    10      3      9      5              1049.42          4.59041E+06          8.38100E-04          1.67081E+08
    10      3     11      6              1098.16          2.71758E+06          4.48800E-04          1.67081E+08
    10      3      9      6              1080.75          5.09087E+06          9.85800E-04          1.67081E+08
    10      3     11      7              1127.93          1.94453E+06          3.38800E-04          1.67081E+08
    10      3      9      7              1111.04          7.14713E+05          1.46300E-04          1.67081E+08
    10      3     11      8              1155.87          2.73380E+06          5.00200E-04          1.67081E+08
    10      3      9      8              1139.79          6.32015E+06          1.36100E-03          1.67081E+08
    10      3     11      9              1181.28          1.46920E+04          2.80800E-06          1.67081E+08
    10      3      9      9              1166.37          1.40155E+06          3.16100E-04          1.67081E+08
    10      3     11     10              1203.24          1.30641E+06          2.59000E-04          1.67081E+08
    10      3      9     10              1190.02          3.68661E+05          8.65500E-05          1.67081E+08
    10      3     11     11              1220.56          3.55042E+05          7.24400E-05          1.67081E+08
    10      3      9     11              1209.73          6.18663E+05          1.50100E-04          1.67081E+08
    10      3      9     12              1224.18          1.95415E+04          4.85500E-06          1.67081E+08
    11      3     12      0               912.42          6.02992E+06          6.92800E-04          1.52815E+08
    11      3     10      0               893.93          3.86743E+07          5.07700E-03          1.52815E+08
    11      3     12      1               944.60          1.27641E+06          1.57200E-04          1.52815E+08
    11      3     10      1               925.81          1.99199E+07          2.80500E-03          1.52815E+08
    11      3     12      2               976.95          2.35952E+06          3.10800E-04          1.52815E+08
    11      3     10      2               957.95          4.05972E+06          6.12000E-04          1.52815E+08
    11      3     12      3              1009.28          1.38598E+06          1.94800E-04          1.52815E+08
    11      3     10      3               990.17          2.86616E+07          4.61700E-03          1.52815E+08
    11      3     12      4              1041.37          4.25212E+06          6.36300E-04          1.52815E+08
    11      3     10      4              1022.26          5.03044E+06          8.63600E-04          1.52815E+08
    11      3     12      5              1072.90          1.32693E+07          2.10800E-03          1.52815E+08
    11      3     10      5              1053.95          5.04652E+06          9.20900E-04          1.52815E+08
    11      3     12      6              1103.50          2.55700E+06          4.29700E-04          1.52815E+08
    11      3     10      6              1084.92          6.33606E+06          1.22500E-03          1.52815E+08
    11      3     12      7              1132.70          1.33767E+06          2.36800E-04          1.52815E+08
    11      3     10      7              1114.74          2.65899E+05          5.42800E-05          1.52815E+08
    11      3     12      8              1159.89          1.85592E+06          3.44600E-04          1.52815E+08
    11      3     10      8              1142.89          5.07990E+06          1.09000E-03          1.52815E+08
    11      3     12      9              1184.33          2.40164E+05          4.64900E-05          1.52815E+08
    11      3     10      9              1168.72          9.74581E+05          2.18700E-04          1.52815E+08
    11      3     12     10              1205.04          2.02869E+06          4.06500E-04          1.52815E+08
    11      3     10     10              1191.41          6.90314E+05          1.61000E-04          1.52815E+08
    11      3     12     11              1220.64          4.55877E+05          9.37400E-05          1.52815E+08
    11      3     10     11              1209.87          9.45018E+05          2.27300E-04          1.52815E+08
    11      3     10     12              1222.61          4.73432E+04          1.16300E-05          1.52815E+08
    12      3     13      0               919.66          7.12851E+06          8.37400E-04          1.39887E+08
    12      3     11      0               899.86          3.31620E+07          4.37800E-03          1.39887E+08
    12      3     13      1               951.76          2.34094E+06          2.94500E-04          1.39887E+08
    12      3     11      1               931.68          1.84996E+07          2.61800E-03          1.39887E+08
    12      3     13      2               983.98          1.43094E+06          1.92400E-04          1.39887E+08
    12      3     11      2               963.70          3.18422E+06          4.82200E-04          1.39887E+08
    12      3     13      3              1016.12          1.73202E+06          2.48400E-04          1.39887E+08
    12      3     11      3               995.75          2.61964E+07          4.23500E-03          1.39887E+08
    12      3     13      4              1047.94          2.36385E+06          3.60500E-04          1.39887E+08
    12      3     11      4              1027.61          5.33270E+06          9.18100E-04          1.39887E+08
    12      3     13      5              1079.10          1.05713E+07          1.71000E-03          1.39887E+08
    12      3     11      5              1059.00          4.41348E+06          8.07000E-04          1.39887E+08
    12      3     13      6              1109.21          2.48387E+06          4.24400E-04          1.39887E+08
    12      3     11      6              1089.57          7.08429E+06          1.37100E-03          1.39887E+08
    12      3     13      7              1137.76          8.02156E+05          1.44200E-04          1.39887E+08
    12      3     11      7              1118.87          2.27021E+04          4.63400E-06          1.39887E+08
    12      3     13      8              1164.12          9.07362E+05          1.70800E-04          1.39887E+08
    12      3     11      8              1146.35          3.74334E+06          8.02000E-04          1.39887E+08
    12      3     13      9              1187.47          8.28948E+05          1.62300E-04          1.39887E+08
    12      3     11      9              1171.34          5.06984E+05          1.13400E-04          1.39887E+08
    12      3     13     10              1206.73          3.29779E+06          6.67000E-04          1.39887E+08
    12      3     11     10              1192.93          1.32594E+06          3.07600E-04          1.39887E+08
    12      3     11     11              1209.95          1.54078E+06          3.67800E-04          1.39887E+08
     0      4      1      0               856.26          5.02926E+07          1.84400E-03          1.57626E+08
     0      4      1      1               887.84          2.24625E+06          8.85300E-05          1.57626E+08
     0      4      1      2               919.86          2.70803E+07          1.14600E-03          1.57626E+08
     0      4      1      3               952.18          7.34612E+06          3.33000E-04          1.57626E+08
     0      4      1      4               984.64          1.57730E+07          7.64600E-04          1.57626E+08
     0      4      1      5              1017.04          1.57568E+07          8.14900E-04          1.57626E+08
     0      4      1      6              1049.14          4.12003E+06          2.26700E-04          1.57626E+08
     0      4      1      7              1080.61          2.11856E+07          1.23700E-03          1.57626E+08
     0      4      1      8              1111.07          9.70195E+05          5.98800E-05          1.57626E+08
     0      4      1      9              1140.04          6.46475E+06          4.20100E-04          1.57626E+08
     0      4      1     10              1166.90          2.37092E+06          1.61400E-04          1.57626E+08
     0      4      1     11              1190.93          1.43996E+06          1.02100E-04          1.57626E+08
     0      4      1     12              1211.21          2.46298E+06          1.80700E-04          1.57626E+08
     0      4      1     13              1226.64          1.12585E+05          8.47000E-06          1.57626E+08
     0      4      1     14              1235.86          1.79766E+03          1.37300E-07          1.57626E+08
     1      4      2      0               857.76          2.71013E+07          1.79500E-03          1.58267E+08
     1      4      0      0               855.16          2.30668E+07          7.59100E-03          1.58267E+08
     1      4      2      1               889.36          1.09150E+06          7.77000E-05          1.58267E+08
     1      4      0      1               886.71          1.24174E+06          4.39300E-04          1.58267E+08
     1      4      2      2               921.39          1.47966E+07          1.13100E-03          1.58267E+08
     1      4      0      2               918.69          1.20698E+07          4.58400E-03          1.58267E+08
     1      4      2      3               953.72          3.33059E+06          2.72600E-04          1.58267E+08
     1      4      0      3               950.97          4.34230E+06          1.76700E-03          1.58267E+08
     1      4      2      4               986.17          9.25593E+06          8.10200E-04          1.58267E+08
     1      4      0      4               983.41          6.18054E+06          2.69000E-03          1.58267E+08
     1      4      2      5              1018.56          6.75099E+06          6.30400E-04          1.58267E+08
     1      4      0      5              1015.79          9.72928E+06          4.51800E-03          1.58267E+08
     1      4      2      6              1050.63          4.68757E+06          4.65700E-04          1.58267E+08
     1      4      0      6              1047.87          1.76978E+05          8.74500E-05          1.58267E+08
     1      4      2      7              1082.06          1.51591E+07          1.59700E-03          1.58267E+08
     1      4      0      7              1079.33          5.66839E+06          2.97200E-03          1.58267E+08
     1      4      2      8              1112.45          6.11409E+05          6.81000E-05          1.58267E+08
     1      4      0      8              1109.80          3.38487E+05          1.87600E-04          1.58267E+08
     1      4      2      9              1141.32          4.15816E+06          4.87500E-04          1.58267E+08
     1      4      0      9              1138.78          2.11753E+06          1.23600E-03          1.58267E+08
     1      4      2     10              1168.05          1.28736E+06          1.58100E-04          1.58267E+08
     1      4      0     10              1165.67          9.37726E+05          5.73400E-04          1.58267E+08
     1      4      2     11              1191.90          1.14920E+06          1.46900E-04          1.58267E+08
     1      4      0     11              1189.76          3.88247E+05          2.47300E-04          1.58267E+08
     1      4      2     12              1211.95          1.58546E+06          2.09600E-04          1.58267E+08
     1      4      0     12              1210.13          8.95050E+05          5.89800E-04          1.58267E+08
     1      4      2     13              1227.07          4.91768E+04          6.66400E-06          1.58267E+08
     1      4      0     13              1225.69          6.88076E+04          4.65200E-05          1.58267E+08
     1      4      2     14              1235.87          6.74530E+03          9.27200E-07          1.58267E+08
     1      4      0     14              1235.11          2.31619E+03          1.59000E-06          1.58267E+08
     2      4      3      0               859.87          2.01528E+07          1.59700E-03          1.58301E+08
     2      4      1      0               855.56          2.96141E+07          5.41900E-03          1.58301E+08
     2      4      3      1               891.50          7.38521E+05          6.28900E-05          1.58301E+08
     2      4      1      1               887.09          1.76003E+06          3.46300E-04          1.58301E+08
     2      4      3      2               923.54          1.09418E+07          9.99900E-04          1.58301E+08
     2      4      1      2               919.05          1.55505E+07          3.28400E-03          1.58301E+08
     2      4      3      3               955.86          2.11863E+06          2.07400E-04          1.58301E+08
     2      4      1      3               951.31          5.98768E+06          1.35500E-03          1.58301E+08
     2      4      3      4               988.31          7.19497E+06          7.53000E-04          1.58301E+08
     2      4      1      4               983.71          7.65836E+06          1.85300E-03          1.58301E+08
     2      4      3      5              1020.66          3.92080E+06          4.37600E-04          1.58301E+08
     2      4      1      5              1016.06          1.34632E+07          3.47500E-03          1.58301E+08
     2      4      3      6              1052.68          5.72206E+06          6.79400E-04          1.58301E+08
     2      4      1      6              1048.09          3.22485E+04          8.85600E-06          1.58301E+08
     2      4      3      7              1084.02          1.39724E+07          1.75900E-03          1.58301E+08
     2      4      1      7              1079.50          6.24179E+06          1.81800E-03          1.58301E+08
     2      4      3      8              1114.30          4.72131E+05          6.28100E-05          1.58301E+08
     2      4      1      8              1109.90          4.68752E+05          1.44400E-04          1.58301E+08
     2      4      3      9              1143.01          3.48068E+06          4.87200E-04          1.58301E+08
     2      4      1      9              1138.80          2.43303E+06          7.88800E-04          1.58301E+08
     2      4      3     10              1169.53          8.35893E+05          1.22500E-04          1.58301E+08
     2      4      1     10              1165.60          1.13512E+06          3.85600E-04          1.58301E+08
     2      4      3     11              1193.10          1.24796E+06          1.90300E-04          1.58301E+08
     2      4      1     11              1189.57          4.85044E+05          1.71600E-04          1.58301E+08
     2      4      3     12              1212.79          1.47628E+06          2.32700E-04          1.58301E+08
     2      4      1     12              1209.81          1.07838E+06          3.94600E-04          1.58301E+08
     2      4      3     13              1227.44          4.91236E+04          7.93000E-06          1.58301E+08
     2      4      1     13              1225.20          6.45054E+04          2.42100E-05          1.58301E+08
     2      4      3     14              1235.58          1.08834E+03          1.78000E-07          1.58301E+08
     2      4      1     14              1234.40          5.72685E+02          2.18200E-07          1.58301E+08
     3      4      4      0               862.60          1.65697E+07          1.43800E-03          1.56969E+08
     3      4      2      0               856.58          3.25507E+07          5.01500E-03          1.56969E+08
     3      4      4      1               894.24          6.02312E+05          5.61900E-05          1.56969E+08
     3      4      2      1               888.10          2.05102E+06          3.39700E-04          1.56969E+08
     3      4      4      2               926.29          8.81007E+06          8.81900E-04          1.56969E+08
     3      4      2      2               920.03          1.69318E+07          3.01000E-03          1.56969E+08
     3      4      4      3               958.60          1.60522E+06          1.72100E-04          1.56969E+08
     3      4      2      3               952.26          6.96001E+06          1.32500E-03          1.56969E+08
     3      4      4      4               991.01          5.91711E+06          6.78000E-04          1.56969E+08
     3      4      2      4               984.62          8.17199E+06          1.66400E-03          1.56969E+08
     3      4      4      5              1023.31          2.54862E+06          3.11400E-04          1.56969E+08
     3      4      2      5              1016.91          1.56767E+07          3.40400E-03          1.56969E+08
     3      4      4      6              1055.24          6.31125E+06          8.19900E-04          1.56969E+08
     3      4      2      6              1048.87          9.76649E+00          2.25600E-09          1.56969E+08
     3      4      4      7              1086.47          1.29435E+07          1.78300E-03          1.56969E+08
     3      4      2      7              1080.19          6.40531E+06          1.56900E-03          1.56969E+08
     3      4      4      8              1116.58          3.81990E+05          5.55600E-05          1.56969E+08
     3      4      2      8              1110.47          5.97772E+05          1.54800E-04          1.56969E+08
     3      4      4      9              1145.06          2.97065E+06          4.54400E-04          1.56969E+08
     3      4      2      9              1139.24          2.39383E+06          6.52400E-04          1.56969E+08
     3      4      4     10              1171.29          5.06222E+05          8.10200E-05          1.56969E+08
     3      4      2     10              1165.87          1.15892E+06          3.30800E-04          1.56969E+08
     3      4      4     11              1194.49          1.50776E+06          2.51000E-04          1.56969E+08
     3      4      2     11              1189.63          5.76745E+05          1.71400E-04          1.56969E+08
     3      4      4     12              1213.69          1.45285E+06          2.49700E-04          1.56969E+08
     3      4      2     12              1209.60          1.24098E+06          3.81300E-04          1.56969E+08
     3      4      4     13              1227.68          4.12157E+04          7.24700E-06          1.56969E+08
     3      4      2     13              1224.67          7.78571E+04          2.45200E-05          1.56969E+08
     3      4      2     14              1233.43          1.00701E+03          3.21700E-07          1.56969E+08
     4      4      5      0               865.91          1.45702E+07          1.34100E-03          1.54121E+08
     4      4      3      0               858.22          3.34747E+07          4.75500E-03          1.54121E+08
     4      4      5      1               897.57          5.97039E+05          5.90300E-05          1.54121E+08
     4      4      3      1               889.72          2.27564E+06          3.47400E-04          1.54121E+08
     4      4      5      2               929.61          7.53004E+06          7.98600E-04          1.54121E+08
     4      4      3      2               921.63          1.73303E+07          2.83900E-03          1.54121E+08
     4      4      5      3               961.90          1.40733E+06          1.59800E-04          1.54121E+08
     4      4      3      3               953.81          7.51432E+06          1.31800E-03          1.54121E+08
     4      4      5      4               994.27          4.91185E+06          5.95900E-04          1.54121E+08
     4      4      3      4               986.12          8.22770E+06          1.54300E-03          1.54121E+08
     4      4      5      5              1026.49          1.83090E+06          2.36800E-04          1.54121E+08
     4      4      3      5              1018.33          1.69288E+07          3.38600E-03          1.54121E+08
     4      4      5      6              1058.31          6.31300E+06          8.67800E-04          1.54121E+08
     4      4      3      6              1050.19          1.74555E+04          3.71300E-06          1.54121E+08
     4      4      5      7              1089.37          1.18717E+07          1.72900E-03          1.54121E+08
     4      4      3      7              1081.39          6.53936E+06          1.47500E-03          1.54121E+08
     4      4      5      8              1119.26          3.20982E+05          4.93500E-05          1.54121E+08
     4      4      3      8              1111.51          7.75155E+05          1.84700E-04          1.54121E+08
     4      4      5      9              1147.46          2.49293E+06          4.02800E-04          1.54121E+08
     4      4      3      9              1140.08          2.20663E+06          5.53100E-04          1.54121E+08
     4      4      5     10              1173.31          2.32269E+05          3.92400E-05          1.54121E+08
     4      4      3     10              1166.46          1.06722E+06          2.80000E-04          1.54121E+08
     4      4      5     11              1196.02          1.88728E+06          3.31300E-04          1.54121E+08
     4      4      3     11              1189.91          7.07667E+05          1.93200E-04          1.54121E+08
     4      4      5     12              1214.58          1.51492E+06          2.74300E-04          1.54121E+08
     4      4      3     12              1209.50          1.44040E+06          4.06400E-04          1.54121E+08
     4      4      5     13              1227.73          3.65184E+04          6.75500E-06          1.54121E+08
     4      4      3     13              1224.06          9.51256E+04          2.74900E-05          1.54121E+08
     4      4      3     14              1232.16          1.34041E+03          3.92500E-07          1.54121E+08
     5      4      6      0               869.79          1.34601E+07          1.29200E-03          1.50061E+08
     5      4      4      0               860.47          3.31542E+07          4.50000E-03          1.50061E+08
     5      4      6      1               901.47          6.89763E+05          7.11400E-05          1.50061E+08
     5      4      4      1               891.95          2.43634E+06          3.55400E-04          1.50061E+08
     5      4      6      2               933.50          6.66588E+06          7.37300E-04          1.50061E+08
     5      4      4      2               923.83          1.69592E+07          2.65400E-03          1.50061E+08
     5      4      6      3               965.76          1.41846E+06          1.67900E-04          1.50061E+08
     5      4      4      3               955.97          7.86025E+06          1.31700E-03          1.50061E+08
     5      4      6      4               998.06          4.03285E+06          5.09900E-04          1.50061E+08
     5      4      4      4               988.20          7.95413E+06          1.42400E-03          1.50061E+08
     5      4      6      5              1030.18          1.43921E+06          1.93900E-04          1.50061E+08
     5      4      4      5              1020.32          1.76862E+07          3.37600E-03          1.50061E+08
     5      4      6      6              1061.85          5.88064E+06          8.41600E-04          1.50061E+08
     5      4      4      6              1052.06          6.23777E+04          1.26600E-05          1.50061E+08
     5      4      6      7              1092.71          1.07038E+07          1.62200E-03          1.50061E+08
     5      4      4      7              1083.09          6.61865E+06          1.42300E-03          1.50061E+08
     5      4      6      8              1122.33          2.95741E+05          4.72800E-05          1.50061E+08
     5      4      4      8              1113.01          9.99480E+05          2.27000E-04          1.50061E+08
     5      4      6      9              1150.17          1.99689E+06          3.35300E-04          1.50061E+08
     5      4      4      9              1141.31          1.89425E+06          4.52400E-04          1.50061E+08
     5      4      6     10              1175.56          5.04491E+04          8.84900E-06          1.50061E+08
     5      4      4     10              1167.37          8.95893E+05          2.23800E-04          1.50061E+08
     5      4      6     11              1197.66          2.45445E+06          4.46800E-04          1.50061E+08
     5      4      4     11              1190.41          9.09728E+05          2.36300E-04          1.50061E+08
     5      4      6     12              1215.43          1.64113E+06          3.07700E-04          1.50061E+08
     5      4      4     12              1209.47          1.73444E+06          4.65200E-04          1.50061E+08
     5      4      6     13              1227.51          3.27837E+04          6.27000E-06          1.50061E+08
     5      4      4     13              1223.37          1.25806E+05          3.45200E-05          1.50061E+08
     6      4      7      0               874.25          1.29189E+07          1.28400E-03          1.45212E+08
     6      4      5      0               863.33          3.18592E+07          4.20900E-03          1.45212E+08
     6      4      7      1               905.93          8.74763E+05          9.33300E-05          1.45212E+08
     6      4      5      1               894.80          2.55364E+06          3.62500E-04          1.45212E+08
     6      4      7      2               937.95          5.96736E+06          6.82500E-04          1.45212E+08
     6      4      5      2               926.64          1.59912E+07          2.43400E-03          1.45212E+08
     6      4      7      3               970.16          1.60571E+06          1.96500E-04          1.45212E+08
     6      4      5      3               958.72          8.07720E+06          1.31600E-03          1.45212E+08
     6      4      7      4              1002.38          3.17789E+06          4.15100E-04          1.45212E+08
     6      4      5      4               990.87          7.43476E+06          1.29400E-03          1.45212E+08
     6      4      7      5              1034.38          1.22013E+06          1.69700E-04          1.45212E+08
     6      4      5      5              1022.87          1.81466E+07          3.36600E-03          1.45212E+08
     6      4      7      6              1065.87          5.17221E+06          7.63900E-04          1.45212E+08
     6      4      5      6              1054.46          1.43171E+05          2.82200E-05          1.45212E+08
     6      4      7      7              1096.48          9.49009E+06          1.48300E-03          1.45212E+08
     6      4      5      7              1085.30          6.53097E+06          1.36400E-03          1.45212E+08
     6      4      7      8              1125.77          3.02048E+05          4.97600E-05          1.45212E+08
     6      4      5      8              1114.96          1.27763E+06          2.81600E-04          1.45212E+08
     6      4      7      9              1153.18          1.47217E+06          2.54500E-04          1.45212E+08
     6      4      5      9              1142.94          1.48854E+06          3.44700E-04          1.45212E+08
     6      4      7     10              1178.00          4.75025E+03          8.56900E-07          1.45212E+08
     6      4      5     10              1168.59          6.74203E+05          1.63200E-04          1.45212E+08
     6      4      7     11              1199.37          3.28849E+06          6.15000E-04          1.45212E+08
     6      4      5     11              1191.11          1.23675E+06          3.11000E-04          1.45212E+08
     6      4      7     12              1216.19          1.89237E+06          3.63900E-04          1.45212E+08
     6      4      5     12              1209.52          2.16793E+06          5.62200E-04          1.45212E+08
     6      4      7     13              1226.93          3.11713E+04          6.10000E-06          1.45212E+08
     6      4      5     13              1222.55          1.80248E+05          4.77600E-05          1.45212E+08
     7      4      8      0               887.08          6.16020E+07          6.41600E-03          2.75813E+08
     7      4      6      0               874.39          6.31119E+05          8.35100E-05          2.75813E+08
     7      4      8      1               919.34          3.99207E+07          4.46600E-03          2.75813E+08
     7      4      6      1               906.40          5.31071E+05          7.55100E-05          2.75813E+08
     7      4      8      2               951.94          1.89498E+06          2.27300E-04          2.75813E+08
     7      4      6      2               938.79          4.43356E+06          6.76300E-04          2.75813E+08
     7      4      8      3               984.72          4.37259E+07          5.61200E-03          2.75813E+08
     7      4      6      3               971.42          6.66067E+04          1.08800E-05          2.75813E+08
     7      4      8      4              1017.48          2.76665E+07          3.79100E-03          2.75813E+08
     7      4      6      4              1004.11          1.71307E+07          2.98900E-03          2.75813E+08
     7      4      8      5              1049.99          2.25673E+06          3.29300E-04          2.75813E+08
     7      4      6      5              1036.63          4.38285E+07          8.15200E-03          2.75813E+08
     7      4      8      6              1081.94          8.61560E+04          1.33500E-05          2.75813E+08
     7      4      6      6              1068.71          2.08344E+07          4.11800E-03          2.75813E+08
     7      4      8      7              1112.93          1.85400E+06          3.03900E-04          2.75813E+08
     7      4      6      7              1099.97          1.86350E+05          3.90200E-05          2.75813E+08
     7      4      8      8              1142.48          3.06211E+06          5.29000E-04          2.75813E+08
     7      4      6      8              1129.99          3.38248E+06          7.47500E-04          2.75813E+08
     7      4      8      9              1170.00          3.43752E+05          6.22800E-05          2.75813E+08
     7      4      6      9              1158.22          1.67529E+06          3.89000E-04          2.75813E+08
     7      4      8     10              1194.73          2.43988E+05          4.60900E-05          2.75813E+08
     7      4      6     10              1183.96          6.91364E+03          1.67700E-06          2.75813E+08
     7      4      8     11              1215.74          1.88204E+05          3.68200E-05          2.75813E+08
     7      4      6     11              1206.38          2.32089E+05          5.84600E-05          2.75813E+08
     7      4      8     12              1231.79          2.08382E+03          4.18500E-07          2.75813E+08
     7      4      6     12              1224.42          1.95910E+04          5.08300E-06          2.75813E+08
     7      4      6     13              1236.68          8.97436E+00          2.37600E-09          2.75813E+08
     8      4      9      0               884.90          1.30423E+07          1.37100E-03          1.36481E+08
     8      4      7      0               870.91          2.58214E+07          3.33000E-03          1.36481E+08
     8      4      9      1               916.58          1.61958E+06          1.82600E-04          1.36481E+08
     8      4      7      1               902.35          2.83174E+06          3.92000E-04          1.36481E+08
     8      4      9      2               948.55          4.49242E+06          5.42500E-04          1.36481E+08
     8      4      7      2               934.11          1.31362E+07          1.94900E-03          1.36481E+08
     8      4      9      3               980.63          2.58489E+06          3.33600E-04          1.36481E+08
     8      4      7      3               966.05          7.69024E+06          1.22000E-03          1.36481E+08
     8      4      9      4              1012.63          1.25932E+06          1.73300E-04          1.36481E+08
     8      4      7      4               998.00          5.96125E+06          1.00900E-03          1.36481E+08
     8      4      9      5              1044.30          1.00556E+06          1.47200E-04          1.36481E+08
     8      4      7      5              1029.71          1.78688E+07          3.22100E-03          1.36481E+08
     8      4      9      6              1075.32          3.32949E+06          5.16700E-04          1.36481E+08
     8      4      7      6              1060.91          6.60047E+05          1.26300E-04          1.36481E+08
     8      4      9      7              1105.30          7.16964E+06          1.17600E-03          1.36481E+08
     8      4      7      7              1091.24          5.42369E+06          1.09800E-03          1.36481E+08
     8      4      9      8              1133.75          3.42791E+05          5.91400E-05          1.36481E+08
     8      4      7      8              1120.25          2.06056E+06          4.39600E-04          1.36481E+08
     8      4      9      9              1160.05          4.20519E+05          7.59500E-05          1.36481E+08
     8      4      7      9              1147.38          6.30155E+05          1.41000E-04          1.36481E+08
     8      4      9     10              1183.43          6.57509E+05          1.23600E-04          1.36481E+08
     8      4      7     10              1171.95          1.77681E+05          4.14900E-05          1.36481E+08
     8      4      9     11              1202.93          6.31528E+06          1.22600E-03          1.36481E+08
     8      4      7     11              1193.10          2.68210E+06          6.49000E-04          1.36481E+08
     8      4      9     12              1217.22          3.82318E+06          7.60200E-04          1.36481E+08
     8      4      7     12              1209.74          4.05514E+06          1.00900E-03          1.36481E+08
     8      4      7     13              1220.37          4.36544E+05          1.10500E-04          1.36481E+08
     9      4     10      0               891.13          1.34858E+07          1.45300E-03          1.36272E+08
     9      4      8      0               875.68          2.04524E+07          2.62900E-03          1.36272E+08
     9      4     10      1               922.81          2.41811E+06          2.79500E-04          1.36272E+08
     9      4      8      1               907.10          2.55125E+06          3.51900E-04          1.36272E+08
     9      4     10      2               954.73          3.48830E+06          4.31500E-04          1.36272E+08
     9      4      8      2               938.82          1.05382E+07          1.55700E-03          1.36272E+08
     9      4     10      3               986.73          3.64290E+06          4.81400E-04          1.36272E+08
     9      4      8      3               970.69          6.75288E+06          1.06700E-03          1.36272E+08
     9      4     10      4              1018.60          3.42769E+05          4.82700E-05          1.36272E+08
     9      4      8      4              1002.51          5.02232E+06          8.46200E-04          1.36272E+08
     9      4     10      5              1050.06          7.70117E+05          1.15200E-04          1.36272E+08
     9      4      8      5              1034.06          1.72453E+07          3.09100E-03          1.36272E+08
     9      4     10      6              1080.80          2.32152E+06          3.68000E-04          1.36272E+08
     9      4      8      6              1065.02          1.26583E+06          2.40700E-04          1.36272E+08
     9      4     10      7              1110.39          5.65673E+06          9.46500E-04          1.36272E+08
     9      4      8      7              1095.04          4.11021E+06          8.26300E-04          1.36272E+08
     9      4     10      8              1138.32          4.10934E+05          7.22600E-05          1.36272E+08
     9      4      8      8              1123.64          2.36328E+06          5.00200E-04          1.36272E+08
     9      4     10      9              1163.94          8.29473E+04          1.52500E-05          1.36272E+08
     9      4      8      9              1150.25          2.29519E+05          5.09100E-05          1.36272E+08
     9      4     10     10              1186.44          1.57035E+06          3.00000E-04          1.36272E+08
     9      4      8     10              1174.14          1.94646E+04          4.49900E-06          1.36272E+08
     9      4     10     11              1204.75          9.84123E+06          1.93800E-03          1.36272E+08
     9      4      8     11              1194.42          4.14519E+06          9.91400E-04          1.36272E+08
     9      4     10     12              1217.38          7.93832E+06          1.59700E-03          1.36272E+08
     9      4      8     12              1209.91          6.84826E+06          1.68100E-03          1.36272E+08
     0      5      1      0               849.32          2.90653E+07          1.04800E-03          1.33061E+08
     0      5      1      1               880.39          2.41736E+03          9.36800E-08          1.33061E+08
     0      5      1      2               911.86          1.77787E+07          7.39100E-04          1.33061E+08
     0      5      1      3               943.61          2.92331E+05          1.30100E-05          1.33061E+08
     0      5      1      4               975.48          1.45102E+07          6.90400E-04          1.33061E+08
     0      5      1      5              1007.28          1.64576E+06          8.34900E-05          1.33061E+08
     0      5      1      6              1038.75          1.05152E+07          5.67300E-04          1.33061E+08
     0      5      1      7              1069.60          4.70946E+06          2.69400E-04          1.33061E+08
     0      5      1      8              1099.43          4.06230E+06          2.45500E-04          1.33061E+08
     0      5      1      9              1127.78          6.79988E+06          4.32400E-04          1.33061E+08
     0      5      1     10              1154.06          7.21062E+04          4.80200E-06          1.33061E+08
     0      5      1     11              1177.56          3.69345E+05          2.56100E-05          1.33061E+08
     0      5      1     12              1197.38          1.54132E+07          1.10500E-03          1.33061E+08
     0      5      1     13              1212.46          2.36349E+07          1.73700E-03          1.33061E+08
     0      5      1     14              1221.47          4.08741E+06          3.04900E-04          1.33061E+08
     1      5      2      0               850.85          1.92776E+07          1.25600E-03          1.34405E+08
     1      5      0      0               848.29          9.28985E+06          3.00800E-03          1.34405E+08
     1      5      2      1               881.94          2.60388E+03          1.82300E-07          1.34405E+08
     1      5      0      1               879.33          3.03419E+03          1.05600E-06          1.34405E+08
     1      5      2      2               913.43          1.10761E+07          8.31700E-04          1.34405E+08
     1      5      0      2               910.77          6.30331E+06          2.35300E-03          1.34405E+08
     1      5      2      3               945.19          3.12863E+05          2.51600E-05          1.34405E+08
     1      5      0      3               942.49          4.41131E+04          1.76300E-05          1.34405E+08
     1      5      2      4               977.06          8.85020E+06          7.60400E-04          1.34405E+08
     1      5      0      4               974.34          5.31118E+06          2.26900E-03          1.34405E+08
     1      5      2      5              1008.84          1.36490E+06          1.25000E-04          1.34405E+08
     1      5      0      5              1006.12          3.97677E+05          1.81200E-04          1.34405E+08
